Id,Target,file_size
880da874-bbb1-11e8-b2ba-ac1f6b6435d0,16 25 21,4195920
8810d718-bb9a-11e8-b2b9-ac1f6b6435d0,22 19 25,4195920
8814af42-bb99-11e8-b2b9-ac1f6b6435d0,25 4,4195920
881907ec-bbc9-11e8-b2bc-ac1f6b6435d0,19,4195920
881bf84e-bbc9-11e8-b2bc-ac1f6b6435d0,23 2,4195920
88230b76-bba5-11e8-b2ba-ac1f6b6435d0,6,4195920
8824f9cc-bbaa-11e8-b2ba-ac1f6b6435d0,25 0 21,9438800
8827171a-bb9c-11e8-b2b9-ac1f6b6435d0,2,4195920
88279566-bba9-11e8-b2ba-ac1f6b6435d0,23,4195920
882a7674-bbad-11e8-b2ba-ac1f6b6435d0,25 2,4195888
882bb408-bba8-11e8-b2ba-ac1f6b6435d0,25,9438800
882cba3a-bbbf-11e8-b2bb-ac1f6b6435d0,19 7,4195920
88307e12-bbc5-11e8-b2bc-ac1f6b6435d0,25 1 4,4195920
88320bc2-bbb3-11e8-b2ba-ac1f6b6435d0,14 0,4195920
88321896-bb9b-11e8-b2b9-ac1f6b6435d0,19 0,9438800
8832c642-bba0-11e8-b2b9-ac1f6b6435d0,23,4195920
883319fe-bba4-11e8-b2b9-ac1f6b6435d0,12 14,4195920
8834e4ee-bbb0-11e8-b2ba-ac1f6b6435d0,14,4195920
8837cc22-bbab-11e8-b2ba-ac1f6b6435d0,25 0,4195920
8838b92e-bba2-11e8-b2b9-ac1f6b6435d0,24 25,4195888
883c7736-bbab-11e8-b2ba-ac1f6b6435d0,0,9438800
883f07ac-bbca-11e8-b2bc-ac1f6b6435d0,1,4195920
88400b26-bbc9-11e8-b2bc-ac1f6b6435d0,16 6 2 0,4195920
8845d1ce-bbbe-11e8-b2ba-ac1f6b6435d0,25 5,4195920
88468830-bbb4-11e8-b2ba-ac1f6b6435d0,25,4195920
88472a52-bbc7-11e8-b2bc-ac1f6b6435d0,5,4195920
884b3032-bbb0-11e8-b2ba-ac1f6b6435d0,2 0,9438800
884dfea4-bba9-11e8-b2ba-ac1f6b6435d0,3,4195920
8850c9a2-bbc4-11e8-b2bc-ac1f6b6435d0,7 0 21,9438800
885214f2-bb9b-11e8-b2b9-ac1f6b6435d0,7,4195920
8852ecd8-bbb9-11e8-b2ba-ac1f6b6435d0,21,4195920
88557b6c-bbb2-11e8-b2ba-ac1f6b6435d0,5 0,4195920
8857015c-bb9f-11e8-b2b9-ac1f6b6435d0,0,4195920
885a46fc-bbac-11e8-b2ba-ac1f6b6435d0,11,4195920
885ac57c-bbad-11e8-b2ba-ac1f6b6435d0,25 4,4195920
885bd8f2-bbc8-11e8-b2bc-ac1f6b6435d0,7 1 2 0,4195920
88615bfe-bb9d-11e8-b2b9-ac1f6b6435d0,7 2,4195920
88669d06-bbbd-11e8-b2ba-ac1f6b6435d0,1,4195920
8867f0ec-bbb9-11e8-b2ba-ac1f6b6435d0,25,4195920
886b37f4-bbc6-11e8-b2bc-ac1f6b6435d0,4,4195920
886e6e5e-bbaf-11e8-b2ba-ac1f6b6435d0,25,9438800
886ec0b0-bbc4-11e8-b2bc-ac1f6b6435d0,25 2,4195920
8872b43e-bbbc-11e8-b2ba-ac1f6b6435d0,23,4195920
887cb392-bbaa-11e8-b2ba-ac1f6b6435d0,6,4195920
887e4d5c-bbbd-11e8-b2ba-ac1f6b6435d0,7 2,4195920
887f27dc-bb9e-11e8-b2b9-ac1f6b6435d0,19,4195920
887f63ec-bbc5-11e8-b2bc-ac1f6b6435d0,25 0,4195920
8880fb1c-bb9d-11e8-b2b9-ac1f6b6435d0,20,4195920
888458fe-bba5-11e8-b2ba-ac1f6b6435d0,2 0,4195920
8888916e-bb99-11e8-b2b9-ac1f6b6435d0,0,4195920
8891b8be-bbb4-11e8-b2ba-ac1f6b6435d0,14,4195920
88927770-bbb6-11e8-b2ba-ac1f6b6435d0,5,4195920
88927d02-bbb5-11e8-b2ba-ac1f6b6435d0,25,4195920
889336e4-bbc8-11e8-b2bc-ac1f6b6435d0,23,4195920
8895df9a-bbb2-11e8-b2ba-ac1f6b6435d0,3 0,4195920
88991c5a-bb99-11e8-b2b9-ac1f6b6435d0,25,9438800
889b5a6e-bbbd-11e8-b2ba-ac1f6b6435d0,0 21,4195920
88a832fa-bbbf-11e8-b2bb-ac1f6b6435d0,1,4195920
88a9829c-bbae-11e8-b2ba-ac1f6b6435d0,25 0,4195920
88ac7154-bbaa-11e8-b2ba-ac1f6b6435d0,22,4195920
88afda66-bba9-11e8-b2ba-ac1f6b6435d0,23 0,4195920
88b0fe18-bbc3-11e8-b2bc-ac1f6b6435d0,2,4195920
88b11d7e-bba7-11e8-b2ba-ac1f6b6435d0,23,9438800
88b22652-bba6-11e8-b2ba-ac1f6b6435d0,25,4195920
88b36804-bbac-11e8-b2ba-ac1f6b6435d0,19 0,4195920
88b4397e-bba6-11e8-b2ba-ac1f6b6435d0,0,9438800
88b7512e-bb9f-11e8-b2b9-ac1f6b6435d0,13,4195920
88b8686e-bbba-11e8-b2ba-ac1f6b6435d0,25 23 0,4195920
88b87f84-bb9c-11e8-b2b9-ac1f6b6435d0,14 0,4195920
88b8ae16-bba4-11e8-b2b9-ac1f6b6435d0,22 3,4195920
88ba0fb4-bb99-11e8-b2b9-ac1f6b6435d0,23,4195920
88ba3ed4-bbb3-11e8-b2ba-ac1f6b6435d0,2,4195920
88ba7e78-bbc5-11e8-b2bc-ac1f6b6435d0,7,4195920
88bb7264-bba3-11e8-b2b9-ac1f6b6435d0,19 0,4195920
88c203b4-bba7-11e8-b2ba-ac1f6b6435d0,3,4195920
88c3e902-bbc7-11e8-b2bc-ac1f6b6435d0,11,4195920
88c624fc-bba8-11e8-b2ba-ac1f6b6435d0,23 0,4195920
88c77f9e-bbc3-11e8-b2bc-ac1f6b6435d0,12 25 7,4195920
88c808ce-bbc3-11e8-b2bc-ac1f6b6435d0,2 0,4195920
88cc43ee-bbc3-11e8-b2bc-ac1f6b6435d0,25,9438800
88cf2134-bbc0-11e8-b2bb-ac1f6b6435d0,25 0,4195920
88cff4dc-bbbc-11e8-b2ba-ac1f6b6435d0,3,4195920
88d9f344-bbba-11e8-b2ba-ac1f6b6435d0,25 5,4195888
88dcd3ac-bba6-11e8-b2ba-ac1f6b6435d0,11 0,4195920
88df0b2c-bbc4-11e8-b2bc-ac1f6b6435d0,11,4195920
88e3fcd2-bba5-11e8-b2ba-ac1f6b6435d0,25 2,4195920
88e62712-bbbb-11e8-b2ba-ac1f6b6435d0,25 21,4195920
88e8e60c-bba5-11e8-b2ba-ac1f6b6435d0,25,4195920
88e9cf6a-bbb7-11e8-b2ba-ac1f6b6435d0,7,4195920
88ebbbb6-bbbe-11e8-b2ba-ac1f6b6435d0,7,4195920
88ed7046-bbaa-11e8-b2ba-ac1f6b6435d0,0,4195920
88edafdc-bbb1-11e8-b2ba-ac1f6b6435d0,7 0,4195920
88ee7afc-bbb6-11e8-b2ba-ac1f6b6435d0,18,9438800
88f2de02-bbb2-11e8-b2ba-ac1f6b6435d0,23 21,4195920
88f6baea-bb9e-11e8-b2b9-ac1f6b6435d0,0,9438800
88f7973e-bba9-11e8-b2ba-ac1f6b6435d0,13 21,9438800
88f7c9ae-bbac-11e8-b2ba-ac1f6b6435d0,13 0,4195920
88f8093e-bbc8-11e8-b2bc-ac1f6b6435d0,25 2,9438800
88f965a6-bbbc-11e8-b2ba-ac1f6b6435d0,21,9438800
88fc4314-bbaa-11e8-b2ba-ac1f6b6435d0,5 2 0,4195920
88fcc8c4-bbc9-11e8-b2bc-ac1f6b6435d0,4,4195920
88ff139e-bbca-11e8-b2bc-ac1f6b6435d0,25 0,4195920
890016c0-bbc7-11e8-b2bc-ac1f6b6435d0,21,9438800
89036a56-bb9e-11e8-b2b9-ac1f6b6435d0,3 0,4195920
8904452e-bbb3-11e8-b2ba-ac1f6b6435d0,20 23 0,4195920
8907a842-bbc5-11e8-b2bc-ac1f6b6435d0,1 0,4195920
890c7d14-bbb0-11e8-b2ba-ac1f6b6435d0,19,9438800
890cfbc2-bbb5-11e8-b2ba-ac1f6b6435d0,5,4195920
890de702-bbc0-11e8-b2bb-ac1f6b6435d0,24 21,4195920
890ea99c-bba4-11e8-b2b9-ac1f6b6435d0,17 21,9438800
891236ba-bbb9-11e8-b2ba-ac1f6b6435d0,1,4195920
8916210e-bb9f-11e8-b2b9-ac1f6b6435d0,18 0,4195920
891913f6-bbad-11e8-b2ba-ac1f6b6435d0,23,4195920
891f32fe-bbad-11e8-b2ba-ac1f6b6435d0,25 0,4195920
8922c7e4-bbbb-11e8-b2ba-ac1f6b6435d0,14,4195920
892420d2-bbc3-11e8-b2bc-ac1f6b6435d0,23,4195920
89246cec-bbad-11e8-b2ba-ac1f6b6435d0,0,9438800
892642ca-bba7-11e8-b2ba-ac1f6b6435d0,7,4195920
8931e808-bb9a-11e8-b2b9-ac1f6b6435d0,6,4195920
8937a4fa-bbbd-11e8-b2ba-ac1f6b6435d0,22 0,4195920
8939f3ce-bbc5-11e8-b2bc-ac1f6b6435d0,25 0,9438800
893bdfb2-bb99-11e8-b2b9-ac1f6b6435d0,4 21,4195888
893c42da-bbae-11e8-b2ba-ac1f6b6435d0,1,4195920
893c734e-bba5-11e8-b2ba-ac1f6b6435d0,11 2 0,4195920
89416ba4-bbac-11e8-b2ba-ac1f6b6435d0,3,9438800
8944e6c6-bbb6-11e8-b2ba-ac1f6b6435d0,25 3 0,9438800
894dbe34-bbae-11e8-b2ba-ac1f6b6435d0,5,4195920
894ed654-bbb1-11e8-b2ba-ac1f6b6435d0,0,9438800
894f13ba-bba9-11e8-b2ba-ac1f6b6435d0,25 0,4195920
89513a36-bbc3-11e8-b2bc-ac1f6b6435d0,6,4195888
89525e52-bba0-11e8-b2b9-ac1f6b6435d0,14 0,4195920
895277ea-bbc1-11e8-b2bb-ac1f6b6435d0,25 0,4195888
895410f8-bbaa-11e8-b2ba-ac1f6b6435d0,0,9438800
89550848-bbb7-11e8-b2ba-ac1f6b6435d0,7 0,4195920
895bc636-bbbe-11e8-b2ba-ac1f6b6435d0,18,4195920
895d2a1c-bbaf-11e8-b2ba-ac1f6b6435d0,5 0,4195920
89636350-bb9b-11e8-b2b9-ac1f6b6435d0,7 0,4195920
8964862c-bbc3-11e8-b2bc-ac1f6b6435d0,5,4195920
89673de0-bbb4-11e8-b2ba-ac1f6b6435d0,6,4195920
8967580a-bbbb-11e8-b2ba-ac1f6b6435d0,23 0,4195920
896836d0-bbb6-11e8-b2ba-ac1f6b6435d0,11,4195920
89685824-bbc8-11e8-b2bc-ac1f6b6435d0,19,4195920
89715ee2-bba5-11e8-b2ba-ac1f6b6435d0,3 0,4195920
8974ebda-bba9-11e8-b2ba-ac1f6b6435d0,19 0,4195920
89777a30-bba9-11e8-b2ba-ac1f6b6435d0,2 0,4195920
897973a6-bba6-11e8-b2ba-ac1f6b6435d0,25,4195888
897a1656-bbc1-11e8-b2bb-ac1f6b6435d0,0 21,4195920
897b9256-bba8-11e8-b2ba-ac1f6b6435d0,5,4195920
89811ba0-bba2-11e8-b2b9-ac1f6b6435d0,23,4195920
89815832-bb9c-11e8-b2b9-ac1f6b6435d0,11,4195920
8981f020-bba7-11e8-b2ba-ac1f6b6435d0,11,9438800
89857e2a-bb9d-11e8-b2b9-ac1f6b6435d0,7 3 0,4195920
89874da6-bbbe-11e8-b2ba-ac1f6b6435d0,11 2,4195920
898964c6-bbc6-11e8-b2bc-ac1f6b6435d0,25,9438800
898acf24-bbca-11e8-b2bc-ac1f6b6435d0,6,4195888
898bb820-bbb7-11e8-b2ba-ac1f6b6435d0,25 0,9438800
898c9c58-bbae-11e8-b2ba-ac1f6b6435d0,11 0,4195920
898dc418-bbbb-11e8-b2ba-ac1f6b6435d0,3,4195920
898f12c2-bbb2-11e8-b2ba-ac1f6b6435d0,7,4195920
898f3b10-bbbe-11e8-b2ba-ac1f6b6435d0,22 0,4195888
898fb198-bbb5-11e8-b2ba-ac1f6b6435d0,3 0,4195888
89903668-bbbf-11e8-b2bb-ac1f6b6435d0,11,4195920
8990b0dc-bbad-11e8-b2ba-ac1f6b6435d0,25 0 21,4195920
89918d4c-bbb0-11e8-b2ba-ac1f6b6435d0,14 2,4195920
89922d36-bb99-11e8-b2b9-ac1f6b6435d0,25 7,4195920
899632a6-bbca-11e8-b2bc-ac1f6b6435d0,25,4195920
899a9612-bbbf-11e8-b2bb-ac1f6b6435d0,22 0,4195920
899fab24-bbac-11e8-b2ba-ac1f6b6435d0,5,4195920
89a236c0-bbbe-11e8-b2ba-ac1f6b6435d0,3,4195920
89a24bda-bbb7-11e8-b2ba-ac1f6b6435d0,14,4195920
89a81fcc-bbb9-11e8-b2ba-ac1f6b6435d0,25,4195920
89ab4546-bbc6-11e8-b2bc-ac1f6b6435d0,4,4195920
89ac3b92-bbab-11e8-b2ba-ac1f6b6435d0,3,4195920
89acef8a-bba4-11e8-b2b9-ac1f6b6435d0,25 4,4195920
89aeaeb6-bbb7-11e8-b2ba-ac1f6b6435d0,2,4195920
89b23ed4-bbc9-11e8-b2bc-ac1f6b6435d0,25,4195920
89b26810-bbbe-11e8-b2ba-ac1f6b6435d0,25 2 0 21,9438800
89b70348-bbb9-11e8-b2ba-ac1f6b6435d0,3,9438800
89b706e4-bbba-11e8-b2ba-ac1f6b6435d0,1 0,4195920
89bb49d0-bbaf-11e8-b2ba-ac1f6b6435d0,5,4195920
89c5cda0-bbc9-11e8-b2bc-ac1f6b6435d0,1,9438800
89c8fe20-bbac-11e8-b2ba-ac1f6b6435d0,3,4195920
89d1164a-bb99-11e8-b2b9-ac1f6b6435d0,5,4195920
89d38f50-bb9a-11e8-b2b9-ac1f6b6435d0,3 0,4195920
89d4aae8-bba4-11e8-b2b9-ac1f6b6435d0,2,4195920
89d5d4c6-bbaa-11e8-b2ba-ac1f6b6435d0,7 2 0 21,4195888
89d84aea-bbc7-11e8-b2bc-ac1f6b6435d0,25 4,4195920
89dc5ad4-bbab-11e8-b2ba-ac1f6b6435d0,25 0,4195920
89dcc592-bbc8-11e8-b2bc-ac1f6b6435d0,19,4195920
89def880-bbb9-11e8-b2ba-ac1f6b6435d0,23 0,4195920
89dfb51e-bbb8-11e8-b2ba-ac1f6b6435d0,3,4195920
89e0677c-bbb1-11e8-b2ba-ac1f6b6435d0,6,4195920
89e380ae-bb9f-11e8-b2b9-ac1f6b6435d0,14 2,4195920
89e3d0f2-bbbf-11e8-b2bb-ac1f6b6435d0,3,4195920
89e9c7d6-bbbb-11e8-b2ba-ac1f6b6435d0,0,4195920
89eab306-bbbd-11e8-b2ba-ac1f6b6435d0,19 0,4195920
89eaec3a-bbaf-11e8-b2ba-ac1f6b6435d0,5,4195920
89ee860e-bb9d-11e8-b2b9-ac1f6b6435d0,19,4195920
89efdda4-bbb3-11e8-b2ba-ac1f6b6435d0,14,4195920
89f23144-bba4-11e8-b2b9-ac1f6b6435d0,6,9438800
89f5cb3c-bbb4-11e8-b2ba-ac1f6b6435d0,25 0,9438800
89f5ed92-bbaf-11e8-b2ba-ac1f6b6435d0,11,4195920
89f7c72c-bb9e-11e8-b2b9-ac1f6b6435d0,5 0,4195920
89f93622-bbab-11e8-b2ba-ac1f6b6435d0,2,9438800
89f9a7de-bbc8-11e8-b2bc-ac1f6b6435d0,25 23,4195920
89f9d274-bbad-11e8-b2ba-ac1f6b6435d0,25 7 0 21,9438800
89fb6018-bbc0-11e8-b2bb-ac1f6b6435d0,13,4195920
89fc8e56-bbbc-11e8-b2ba-ac1f6b6435d0,7,4195920
89fd05d4-bba8-11e8-b2ba-ac1f6b6435d0,23,4195920
89fe0326-bb99-11e8-b2b9-ac1f6b6435d0,4,4195920
8a000b00-bbb5-11e8-b2ba-ac1f6b6435d0,25 0,4195920
8a00e2f2-bba4-11e8-b2b9-ac1f6b6435d0,19 0,4195888
8a0275ec-bb9d-11e8-b2b9-ac1f6b6435d0,25 21,4195920
8a04ec5e-bbbc-11e8-b2ba-ac1f6b6435d0,2 0,9438800
8a0c525e-bbae-11e8-b2ba-ac1f6b6435d0,11,4195920
8a0ccea8-bbba-11e8-b2ba-ac1f6b6435d0,19 0,4195920
8a0d9bd6-bbb9-11e8-b2ba-ac1f6b6435d0,7 0,4195920
8a0ebb28-bba6-11e8-b2ba-ac1f6b6435d0,7 0,4195920
8a10533e-bba6-11e8-b2ba-ac1f6b6435d0,25 2 0,9438800
8a127980-bbb4-11e8-b2ba-ac1f6b6435d0,25 11 0,4195920
8a12f7a4-bbbc-11e8-b2ba-ac1f6b6435d0,25 4 2,4195920
8a155caa-bb9a-11e8-b2b9-ac1f6b6435d0,7,4195920
8a15bb26-bbc4-11e8-b2bc-ac1f6b6435d0,23 0,4195920
8a1a5cfc-bba2-11e8-b2b9-ac1f6b6435d0,22 0,4195920
8a1f68e2-bba1-11e8-b2b9-ac1f6b6435d0,6,9438800
8a213944-bbc7-11e8-b2bc-ac1f6b6435d0,0,9438800
8a290d32-bbc1-11e8-b2bb-ac1f6b6435d0,6 9 10,4195920
8a2b45d6-bbc9-11e8-b2bc-ac1f6b6435d0,18,4195920
8a2cf93c-bba9-11e8-b2ba-ac1f6b6435d0,0,4195920
8a2f6e4e-bbc5-11e8-b2bc-ac1f6b6435d0,19,9438800
8a31cce8-bbb1-11e8-b2ba-ac1f6b6435d0,4,4195920
8a32a532-bba2-11e8-b2b9-ac1f6b6435d0,22 0,4195920
8a33a658-bb9d-11e8-b2b9-ac1f6b6435d0,21,4195920
8a34e9e2-bbc4-11e8-b2bc-ac1f6b6435d0,0 21,9438800
8a36ffc0-bbb5-11e8-b2ba-ac1f6b6435d0,1,4195920
8a38215c-bba6-11e8-b2ba-ac1f6b6435d0,7,4195920
8a384340-bbaa-11e8-b2ba-ac1f6b6435d0,15 5 0,9438800
8a3e3b1e-bbba-11e8-b2ba-ac1f6b6435d0,23 0 21,4195920
8a3e6960-bbae-11e8-b2ba-ac1f6b6435d0,0,9438800
8a3e832e-bbb7-11e8-b2ba-ac1f6b6435d0,16 14,4195920
8a3e977c-bbb9-11e8-b2ba-ac1f6b6435d0,25 7 0,9438800
8a405286-bbb1-11e8-b2ba-ac1f6b6435d0,7,4195920
8a421d7a-bb9b-11e8-b2b9-ac1f6b6435d0,25 11,4195920
8a438710-bbb3-11e8-b2ba-ac1f6b6435d0,0 21,9438800
8a441258-bbb2-11e8-b2ba-ac1f6b6435d0,12 5 2,4195888
8a44c8ec-bbb2-11e8-b2ba-ac1f6b6435d0,2 0,4195920
8a48ae9a-bbb1-11e8-b2ba-ac1f6b6435d0,19,4195920
8a51782e-bb9b-11e8-b2b9-ac1f6b6435d0,23,4195920
8a566dd8-bba1-11e8-b2b9-ac1f6b6435d0,2,4195920
8a56f6ba-bbb8-11e8-b2ba-ac1f6b6435d0,12,4195920
8a583f66-bbc7-11e8-b2bc-ac1f6b6435d0,4,9438800
8a5881da-bbc5-11e8-b2bc-ac1f6b6435d0,7,4195920
8a59d570-bba8-11e8-b2ba-ac1f6b6435d0,7 0,4195920
8a5a940c-bb9d-11e8-b2b9-ac1f6b6435d0,12 25 21,4195920
8a5ee938-bbb8-11e8-b2ba-ac1f6b6435d0,3,4195920
8a5ef75a-bbba-11e8-b2ba-ac1f6b6435d0,14 5,4195920
8a5ff77e-bbc2-11e8-b2bb-ac1f6b6435d0,0,4195920
8a606b44-bbab-11e8-b2ba-ac1f6b6435d0,6 7,4195920
8a639f76-bbb0-11e8-b2ba-ac1f6b6435d0,25,9438800
8a63b0b8-bbc1-11e8-b2bb-ac1f6b6435d0,0,4195920
8a63b33e-bbc0-11e8-b2bb-ac1f6b6435d0,21,9438800
8a6441c6-bbc2-11e8-b2bb-ac1f6b6435d0,1 0,9438800
8a651352-bba5-11e8-b2ba-ac1f6b6435d0,4,4195920
8a673086-bbb1-11e8-b2ba-ac1f6b6435d0,12 25 0,9438800
8a69df7a-bb9d-11e8-b2b9-ac1f6b6435d0,1,4195920
8a6fcc26-bbb3-11e8-b2ba-ac1f6b6435d0,25 5,4195920
8a7186d4-bbc6-11e8-b2bc-ac1f6b6435d0,5,4195920
8a74b28c-bbb7-11e8-b2ba-ac1f6b6435d0,2 21,4195920
8a750574-bbbd-11e8-b2ba-ac1f6b6435d0,6,4195888
8a75c6a6-bbc4-11e8-b2bc-ac1f6b6435d0,1 2,4195920
8a75e5dc-bbc4-11e8-b2bc-ac1f6b6435d0,2,4195920
8a76c376-bbab-11e8-b2ba-ac1f6b6435d0,19 25,9438800
8a77d9b6-bb9f-11e8-b2b9-ac1f6b6435d0,2 0,4195920
8a799058-bbbd-11e8-b2ba-ac1f6b6435d0,0,9438800
8a7d6296-bbc7-11e8-b2bc-ac1f6b6435d0,4,4195920
8a7f80b2-bb9a-11e8-b2b9-ac1f6b6435d0,23,4195888
8a803934-bbaf-11e8-b2ba-ac1f6b6435d0,23 0,4195920
8a803d0e-bbc2-11e8-b2bb-ac1f6b6435d0,23 0,4195920
8a82b7e8-bba2-11e8-b2b9-ac1f6b6435d0,25 2 0,4195920
8a82d818-bba2-11e8-b2b9-ac1f6b6435d0,22 23 0,4195888
8a84e902-bbaa-11e8-b2ba-ac1f6b6435d0,7 0,4195920
8a861492-bbb1-11e8-b2ba-ac1f6b6435d0,5 0,4195920
8a8690c8-bbbd-11e8-b2ba-ac1f6b6435d0,25 6,4195920
8a869d9e-bbad-11e8-b2ba-ac1f6b6435d0,6 1,4195920
8a8843ca-bbbb-11e8-b2ba-ac1f6b6435d0,25,9438800
8a8cc916-bbbd-11e8-b2ba-ac1f6b6435d0,19 0,9438800
8a8eab34-bbac-11e8-b2ba-ac1f6b6435d0,26,4195920
8a963d3c-bbbf-11e8-b2bb-ac1f6b6435d0,4,4195920
8a98ddb8-bba5-11e8-b2ba-ac1f6b6435d0,0,4195920
8a98de8e-bbab-11e8-b2ba-ac1f6b6435d0,2 0,9438800
8a9ad14c-bb9e-11e8-b2b9-ac1f6b6435d0,23,9438800
8a9cfdd6-bbb8-11e8-b2ba-ac1f6b6435d0,26 25,4195920
8a9d029c-bbc0-11e8-b2bb-ac1f6b6435d0,5,4195920
8a9d3d58-bbbf-11e8-b2bb-ac1f6b6435d0,25 0,4195888
8a9dc748-bbc7-11e8-b2bc-ac1f6b6435d0,4,4195920
8a9f209e-bbad-11e8-b2ba-ac1f6b6435d0,25,4195920
8aa19320-bbc0-11e8-b2bb-ac1f6b6435d0,1 0,9438800
8aa2353e-bb9b-11e8-b2b9-ac1f6b6435d0,25,9438800
8aa2e59a-bbc5-11e8-b2bc-ac1f6b6435d0,19 25,4195920
8aa4b9d8-bbac-11e8-b2ba-ac1f6b6435d0,25 0,9438800
8aa565a0-bbb5-11e8-b2ba-ac1f6b6435d0,7 4 2,4195920
8aa74bd8-bbb3-11e8-b2ba-ac1f6b6435d0,2 0,4195920
8aac0984-bbc7-11e8-b2bc-ac1f6b6435d0,5 0,4195920
8ab07b54-bba4-11e8-b2b9-ac1f6b6435d0,4,4195920
8ab2f848-bba9-11e8-b2ba-ac1f6b6435d0,0 21,9438800
8ab5860a-bbca-11e8-b2bc-ac1f6b6435d0,7 2 0,4195888
8ab5afb0-bbbe-11e8-b2ba-ac1f6b6435d0,0,9438800
8ab8893c-bbb0-11e8-b2ba-ac1f6b6435d0,14,4195920
8ab89506-bbb2-11e8-b2ba-ac1f6b6435d0,2 0,4195920
8ab8abc4-bb9c-11e8-b2b9-ac1f6b6435d0,23,4195920
8ab8eabc-bba6-11e8-b2ba-ac1f6b6435d0,6,9438800
8abaebbe-bb9c-11e8-b2b9-ac1f6b6435d0,19,4195920
8abc280e-bbbe-11e8-b2ba-ac1f6b6435d0,22 5 0,4195920
8ac44d34-bbb1-11e8-b2ba-ac1f6b6435d0,23 0,4195920
8acb4a78-bba5-11e8-b2ba-ac1f6b6435d0,13,4195888
8acb9704-bba4-11e8-b2b9-ac1f6b6435d0,23 0,4195888
8acbaf8e-bbc5-11e8-b2bc-ac1f6b6435d0,25 0,9438800
8ace9c84-bb99-11e8-b2b9-ac1f6b6435d0,21,9438800
8ad0a8ee-bbc6-11e8-b2bc-ac1f6b6435d0,19 5 0,4195920
8ad12c94-bbbf-11e8-b2bb-ac1f6b6435d0,25 5,4195920
8ad202aa-bbaa-11e8-b2ba-ac1f6b6435d0,19 1 0,4195920
8ad7b3fa-bbc6-11e8-b2bc-ac1f6b6435d0,7 2 0,9438800
8adb9270-bbaa-11e8-b2ba-ac1f6b6435d0,23 0,4195920
8adec154-bbad-11e8-b2ba-ac1f6b6435d0,25 0,4195920
8adffe3a-bbca-11e8-b2bc-ac1f6b6435d0,3 0,4195920
8ae36a60-bbc1-11e8-b2bb-ac1f6b6435d0,6 18,4195920
8ae5b280-bba7-11e8-b2ba-ac1f6b6435d0,14,4195888
8ae721ac-bbb0-11e8-b2ba-ac1f6b6435d0,25,4195920
8ae8ab1e-bb9a-11e8-b2b9-ac1f6b6435d0,23,4195920
8ae9a0aa-bbbd-11e8-b2ba-ac1f6b6435d0,16 21,9438800
8aea01f2-bbaa-11e8-b2ba-ac1f6b6435d0,2 0,4195920
8aeb3d16-bbb8-11e8-b2ba-ac1f6b6435d0,4,4195920
8aed458c-bbb5-11e8-b2ba-ac1f6b6435d0,23 0,4195920
8aedb5fe-bba0-11e8-b2b9-ac1f6b6435d0,14 0,4195920
8aee23a4-bbc8-11e8-b2bc-ac1f6b6435d0,6,4195888
8af18698-bbaf-11e8-b2ba-ac1f6b6435d0,25 18 17,4195920
8af30aaa-bb9a-11e8-b2b9-ac1f6b6435d0,11,4195920
8af3e164-bbae-11e8-b2ba-ac1f6b6435d0,13 21,4195888
8af8b2bc-bbb2-11e8-b2ba-ac1f6b6435d0,20,4195920
8afc63be-bb9c-11e8-b2b9-ac1f6b6435d0,3,4195920
8afccbba-bba6-11e8-b2ba-ac1f6b6435d0,11,4195920
8afd0b70-bbb5-11e8-b2ba-ac1f6b6435d0,25 23,4195920
8aff2a3e-bba3-11e8-b2b9-ac1f6b6435d0,2,4195920
8b0062c0-bb9c-11e8-b2b9-ac1f6b6435d0,2,4195920
8b006cae-bbb8-11e8-b2ba-ac1f6b6435d0,25 21,4195920
8b00963a-bbad-11e8-b2ba-ac1f6b6435d0,3 0,4195920
8b05975a-bbc3-11e8-b2bc-ac1f6b6435d0,12 13,4195920
8b05e28a-bbbb-11e8-b2ba-ac1f6b6435d0,25 5,4195888
8b0918d2-bbc1-11e8-b2bb-ac1f6b6435d0,25 0,4195920
8b09dfa0-bbc7-11e8-b2bc-ac1f6b6435d0,19 0,9438800
8b0e3b1e-bbbc-11e8-b2ba-ac1f6b6435d0,23 2,4195888
8b0e4edc-bbb3-11e8-b2ba-ac1f6b6435d0,25,9438800
8b14af46-bbba-11e8-b2ba-ac1f6b6435d0,16 21,9438800
8b169414-bbbf-11e8-b2bb-ac1f6b6435d0,0 21,4195920
8b1a4d3e-bba1-11e8-b2b9-ac1f6b6435d0,25 0,9438800
8b1aef2a-bbbd-11e8-b2ba-ac1f6b6435d0,23 0,4195920
8b1b6eca-bbc0-11e8-b2bb-ac1f6b6435d0,1,4195920
8b1c51d4-bb9b-11e8-b2b9-ac1f6b6435d0,2 0,4195920
8b220296-bbbe-11e8-b2ba-ac1f6b6435d0,25 0,4195920
8b252b16-bbae-11e8-b2ba-ac1f6b6435d0,0,4195920
8b2608d2-bbaf-11e8-b2ba-ac1f6b6435d0,11,4195920
8b2cc6a8-bbba-11e8-b2ba-ac1f6b6435d0,25 17 0,4195920
8b2eaf46-bbaa-11e8-b2ba-ac1f6b6435d0,11,4195920
8b2ec5ca-bba6-11e8-b2ba-ac1f6b6435d0,19 17,9438800
8b2f50be-bb9a-11e8-b2b9-ac1f6b6435d0,0 21,4195920
