,file,fold
19326,../../../input/train_png/25e2f304-bb9b-11e8-b2b9-ac1f6b6435d0.png,1
19327,../../../input/train_png/3909707a-bbaf-11e8-b2ba-ac1f6b6435d0.png,2
19328,../../../input/train_png/f1d150d6-bbc9-11e8-b2bc-ac1f6b6435d0.png,3
19329,../../../input/train_png/df80548c-bbaf-11e8-b2ba-ac1f6b6435d0.png,4
19330,../../../input/train_png/7a706558-bbbb-11e8-b2ba-ac1f6b6435d0.png,0
19331,../../../input/train_png/ccd6a904-bba9-11e8-b2ba-ac1f6b6435d0.png,1
19332,../../../input/train_png/f85ea29a-bbb6-11e8-b2ba-ac1f6b6435d0.png,2
19333,../../../input/train_png/73f8fed6-bbb3-11e8-b2ba-ac1f6b6435d0.png,3
19334,../../../input/train_png/6619f9b0-bbb2-11e8-b2ba-ac1f6b6435d0.png,4
19335,../../../input/train_png/337858bc-bbbc-11e8-b2ba-ac1f6b6435d0.png,0
19336,../../../input/train_png/14ea928a-bb9d-11e8-b2b9-ac1f6b6435d0.png,1
19337,../../../input/train_png/15364eda-bba4-11e8-b2b9-ac1f6b6435d0.png,2
19338,../../../input/train_png/e1fe895c-bbbb-11e8-b2ba-ac1f6b6435d0.png,3
19339,../../../input/train_png/a1ee43b0-bb99-11e8-b2b9-ac1f6b6435d0.png,4
19340,../../../input/train_png/334c3de8-bba0-11e8-b2b9-ac1f6b6435d0.png,0
19341,../../../input/train_png/bf3c2cc0-bbc1-11e8-b2bb-ac1f6b6435d0.png,1
19342,../../../input/train_png/673a886c-bbc3-11e8-b2bc-ac1f6b6435d0.png,2
19343,../../../input/train_png/6c23067a-bbbd-11e8-b2ba-ac1f6b6435d0.png,3
19344,../../../input/train_png/2d014f8c-bba0-11e8-b2b9-ac1f6b6435d0.png,4
19345,../../../input/train_png/f23b1e20-bba2-11e8-b2b9-ac1f6b6435d0.png,0
19346,../../../input/train_png/21fe402c-bbc8-11e8-b2bc-ac1f6b6435d0.png,1
19347,../../../input/train_png/da1105e4-bbc0-11e8-b2bb-ac1f6b6435d0.png,2
19348,../../../input/train_png/843bbc52-bbb3-11e8-b2ba-ac1f6b6435d0.png,3
19349,../../../input/train_png/a0ca2ee6-bba7-11e8-b2ba-ac1f6b6435d0.png,4
19350,../../../input/train_png/e7324266-bbc4-11e8-b2bc-ac1f6b6435d0.png,0
19351,../../../input/train_png/6c56d11a-bb9c-11e8-b2b9-ac1f6b6435d0.png,1
19352,../../../input/train_png/4a24d514-bbca-11e8-b2bc-ac1f6b6435d0.png,2
19353,../../../input/train_png/8e53e680-bbca-11e8-b2bc-ac1f6b6435d0.png,3
19354,../../../input/train_png/eea33aa4-bbbb-11e8-b2ba-ac1f6b6435d0.png,4
19355,../../../input/train_png/549bd45e-bbbe-11e8-b2ba-ac1f6b6435d0.png,0
19356,../../../input/train_png/cf038fba-bbc4-11e8-b2bc-ac1f6b6435d0.png,1
19357,../../../input/train_png/a5c99770-bbb5-11e8-b2ba-ac1f6b6435d0.png,2
19358,../../../input/train_png/5735c024-bba7-11e8-b2ba-ac1f6b6435d0.png,3
19359,../../../input/train_png/3c790d7a-bbb8-11e8-b2ba-ac1f6b6435d0.png,4
19360,../../../input/train_png/eae0210a-bbc2-11e8-b2bc-ac1f6b6435d0.png,0
19361,../../../input/train_png/849b9a9a-bbaf-11e8-b2ba-ac1f6b6435d0.png,1
19362,../../../input/train_png/babe5cc2-bb9e-11e8-b2b9-ac1f6b6435d0.png,2
19363,../../../input/train_png/9984a93e-bba4-11e8-b2b9-ac1f6b6435d0.png,3
19364,../../../input/train_png/9b1d02ae-bbaf-11e8-b2ba-ac1f6b6435d0.png,4
19365,../../../input/train_png/fbfccb8c-bbbd-11e8-b2ba-ac1f6b6435d0.png,0
19366,../../../input/train_png/1297841a-bbb7-11e8-b2ba-ac1f6b6435d0.png,1
19367,../../../input/train_png/481e821c-bba0-11e8-b2b9-ac1f6b6435d0.png,2
19368,../../../input/train_png/a71f70d8-bbae-11e8-b2ba-ac1f6b6435d0.png,3
19369,../../../input/train_png/7455e254-bb9a-11e8-b2b9-ac1f6b6435d0.png,4
19370,../../../input/train_png/aac72176-bbc3-11e8-b2bc-ac1f6b6435d0.png,0
19371,../../../input/train_png/4680a370-bbb6-11e8-b2ba-ac1f6b6435d0.png,1
19372,../../../input/train_png/824ba324-bbba-11e8-b2ba-ac1f6b6435d0.png,2
19373,../../../input/train_png/e29338ea-bbac-11e8-b2ba-ac1f6b6435d0.png,3
19374,../../../input/train_png/b2452424-bba6-11e8-b2ba-ac1f6b6435d0.png,4
19375,../../../input/train_png/4b6600dc-bba8-11e8-b2ba-ac1f6b6435d0.png,0
19376,../../../input/train_png/bd781d18-bba3-11e8-b2b9-ac1f6b6435d0.png,1
19377,../../../input/train_png/d5c21206-bbb3-11e8-b2ba-ac1f6b6435d0.png,2
19378,../../../input/train_png/514948aa-bb9f-11e8-b2b9-ac1f6b6435d0.png,3
19379,../../../input/train_png/0d00856e-bba9-11e8-b2ba-ac1f6b6435d0.png,4
19380,../../../input/train_png/ce82a4e4-bbbb-11e8-b2ba-ac1f6b6435d0.png,0
19381,../../../input/train_png/a0f94474-bbbb-11e8-b2ba-ac1f6b6435d0.png,1
19382,../../../input/train_png/b3fe4f60-bbc5-11e8-b2bc-ac1f6b6435d0.png,2
19383,../../../input/train_png/54029a20-bbbc-11e8-b2ba-ac1f6b6435d0.png,3
19384,../../../input/train_png/403534b6-bbc7-11e8-b2bc-ac1f6b6435d0.png,4
19385,../../../input/train_png/1b1a82e8-bbaf-11e8-b2ba-ac1f6b6435d0.png,0
19386,../../../input/train_png/65e88fe8-bb9d-11e8-b2b9-ac1f6b6435d0.png,1
19387,../../../input/train_png/6d3347f4-bbc3-11e8-b2bc-ac1f6b6435d0.png,2
19388,../../../input/train_png/066ef0be-bb9a-11e8-b2b9-ac1f6b6435d0.png,3
19389,../../../input/train_png/12ae9334-bbb3-11e8-b2ba-ac1f6b6435d0.png,4
19390,../../../input/train_png/e6ff5b24-bba3-11e8-b2b9-ac1f6b6435d0.png,0
19391,../../../input/train_png/a80c500a-bbb9-11e8-b2ba-ac1f6b6435d0.png,1
19392,../../../input/train_png/d5d635dc-bba5-11e8-b2ba-ac1f6b6435d0.png,2
19393,../../../input/train_png/7f261752-bba5-11e8-b2ba-ac1f6b6435d0.png,3
19394,../../../input/train_png/5d6fa1cc-bbc4-11e8-b2bc-ac1f6b6435d0.png,4
19395,../../../input/train_png/17e7ec3a-bbac-11e8-b2ba-ac1f6b6435d0.png,0
19396,../../../input/train_png/86b7dec4-bba0-11e8-b2b9-ac1f6b6435d0.png,1
19397,../../../input/train_png/2ddc38d4-bbbb-11e8-b2ba-ac1f6b6435d0.png,2
19398,../../../input/train_png/d564da86-bba0-11e8-b2b9-ac1f6b6435d0.png,3
19399,../../../input/train_png/1a156bd0-bba8-11e8-b2ba-ac1f6b6435d0.png,4
19400,../../../input/train_png/fd20efce-bb9b-11e8-b2b9-ac1f6b6435d0.png,0
19401,../../../input/train_png/01a0f8a0-bbb0-11e8-b2ba-ac1f6b6435d0.png,1
19402,../../../input/train_png/89c8fe20-bbac-11e8-b2ba-ac1f6b6435d0.png,2
19403,../../../input/train_png/bc840f78-bbb4-11e8-b2ba-ac1f6b6435d0.png,3
19404,../../../input/train_png/fabdaf2c-bba7-11e8-b2ba-ac1f6b6435d0.png,4
19405,../../../input/train_png/6e0c3384-bbaa-11e8-b2ba-ac1f6b6435d0.png,0
19406,../../../input/train_png/86852d1c-bba5-11e8-b2ba-ac1f6b6435d0.png,1
19407,../../../input/train_png/a85419fc-bbab-11e8-b2ba-ac1f6b6435d0.png,2
19408,../../../input/train_png/2602fae8-bbb2-11e8-b2ba-ac1f6b6435d0.png,3
19409,../../../input/train_png/f908d40c-bbbd-11e8-b2ba-ac1f6b6435d0.png,4
19410,../../../input/train_png/deebfeb8-bba5-11e8-b2ba-ac1f6b6435d0.png,0
19411,../../../input/train_png/97aa35a8-bbc6-11e8-b2bc-ac1f6b6435d0.png,1
19412,../../../input/train_png/fc9d9192-bb9b-11e8-b2b9-ac1f6b6435d0.png,2
19413,../../../input/train_png/5473d4f6-bbbc-11e8-b2ba-ac1f6b6435d0.png,3
19414,../../../input/train_png/efb9fff8-bbbc-11e8-b2ba-ac1f6b6435d0.png,4
19415,../../../input/train_png/772ad8a8-bbc8-11e8-b2bc-ac1f6b6435d0.png,0
19416,../../../input/train_png/05c97418-bb9f-11e8-b2b9-ac1f6b6435d0.png,1
19417,../../../input/train_png/5113cd86-bbba-11e8-b2ba-ac1f6b6435d0.png,2
19418,../../../input/train_png/62f164c6-bbad-11e8-b2ba-ac1f6b6435d0.png,3
19419,../../../input/train_png/1e3671fa-bbc1-11e8-b2bb-ac1f6b6435d0.png,4
19420,../../../input/train_png/83741c9e-bba2-11e8-b2b9-ac1f6b6435d0.png,0
19421,../../../input/train_png/bea6cbf6-bbaa-11e8-b2ba-ac1f6b6435d0.png,1
19422,../../../input/train_png/b641dc98-bbba-11e8-b2ba-ac1f6b6435d0.png,2
19423,../../../input/train_png/805878e0-bba5-11e8-b2ba-ac1f6b6435d0.png,3
19424,../../../input/train_png/a6e98be0-bbb7-11e8-b2ba-ac1f6b6435d0.png,4
19425,../../../input/train_png/88e3fcd2-bba5-11e8-b2ba-ac1f6b6435d0.png,0
19426,../../../input/train_png/c42ccc62-bbbc-11e8-b2ba-ac1f6b6435d0.png,1
19427,../../../input/train_png/21e4b6ce-bbba-11e8-b2ba-ac1f6b6435d0.png,2
19428,../../../input/train_png/5c1e2aee-bb9e-11e8-b2b9-ac1f6b6435d0.png,3
19429,../../../input/train_png/4189cd28-bbb2-11e8-b2ba-ac1f6b6435d0.png,4
19430,../../../input/train_png/1766771c-bbc1-11e8-b2bb-ac1f6b6435d0.png,0
19431,../../../input/train_png/a2b721fa-bba2-11e8-b2b9-ac1f6b6435d0.png,1
19432,../../../input/train_png/5b204ef4-bbb4-11e8-b2ba-ac1f6b6435d0.png,2
19433,../../../input/train_png/4cfddd52-bbbc-11e8-b2ba-ac1f6b6435d0.png,3
19434,../../../input/train_png/2f0c0648-bb9e-11e8-b2b9-ac1f6b6435d0.png,4
19435,../../../input/train_png/828c7b22-bbb7-11e8-b2ba-ac1f6b6435d0.png,0
19436,../../../input/train_png/3166087e-bba0-11e8-b2b9-ac1f6b6435d0.png,1
19437,../../../input/train_png/90445454-bbb4-11e8-b2ba-ac1f6b6435d0.png,2
19438,../../../input/train_png/66ed0b44-bba7-11e8-b2ba-ac1f6b6435d0.png,3
19439,../../../input/train_png/b6862aa4-bba8-11e8-b2ba-ac1f6b6435d0.png,4
19440,../../../input/train_png/5b460ba8-bbc3-11e8-b2bc-ac1f6b6435d0.png,0
19441,../../../input/train_png/7b1d4974-bbb3-11e8-b2ba-ac1f6b6435d0.png,1
19442,../../../input/train_png/180d0538-bbca-11e8-b2bc-ac1f6b6435d0.png,2
19443,../../../input/train_png/9321df8c-bbb1-11e8-b2ba-ac1f6b6435d0.png,3
19444,../../../input/train_png/89416ba4-bbac-11e8-b2ba-ac1f6b6435d0.png,4
19445,../../../input/train_png/797f951e-bb99-11e8-b2b9-ac1f6b6435d0.png,0
19446,../../../input/train_png/45f42092-bbc7-11e8-b2bc-ac1f6b6435d0.png,1
19447,../../../input/train_png/19ff7e56-bbb7-11e8-b2ba-ac1f6b6435d0.png,2
19448,../../../input/train_png/2527cb22-bbc5-11e8-b2bc-ac1f6b6435d0.png,3
19449,../../../input/train_png/d8668cb2-bbc2-11e8-b2bc-ac1f6b6435d0.png,4
19450,../../../input/train_png/72730cea-bbb9-11e8-b2ba-ac1f6b6435d0.png,0
19451,../../../input/train_png/6f435cea-bbb0-11e8-b2ba-ac1f6b6435d0.png,1
19452,../../../input/train_png/bd542e52-bbb3-11e8-b2ba-ac1f6b6435d0.png,2
19453,../../../input/train_png/04b951a6-bbb3-11e8-b2ba-ac1f6b6435d0.png,3
19454,../../../input/train_png/90a44602-bbbe-11e8-b2ba-ac1f6b6435d0.png,4
19455,../../../input/train_png/4882db02-bbb1-11e8-b2ba-ac1f6b6435d0.png,0
19456,../../../input/train_png/afac1158-bbc6-11e8-b2bc-ac1f6b6435d0.png,1
19457,../../../input/train_png/0dd06480-bbc9-11e8-b2bc-ac1f6b6435d0.png,2
19458,../../../input/train_png/cc6c2d98-bb9c-11e8-b2b9-ac1f6b6435d0.png,3
19459,../../../input/train_png/8e491bde-bbc4-11e8-b2bc-ac1f6b6435d0.png,4
19460,../../../input/train_png/62a61d4e-bba9-11e8-b2ba-ac1f6b6435d0.png,0
19461,../../../input/train_png/c98fd28c-bbb0-11e8-b2ba-ac1f6b6435d0.png,1
19462,../../../input/train_png/daa79724-bba3-11e8-b2b9-ac1f6b6435d0.png,2
19463,../../../input/train_png/518359a6-bbb7-11e8-b2ba-ac1f6b6435d0.png,3
19464,../../../input/train_png/3aa7121a-bba1-11e8-b2b9-ac1f6b6435d0.png,4
19465,../../../input/train_png/c359ca00-bbb3-11e8-b2ba-ac1f6b6435d0.png,0
19466,../../../input/train_png/ef20f1ce-bb9d-11e8-b2b9-ac1f6b6435d0.png,1
19467,../../../input/train_png/e11362ee-bbbe-11e8-b2ba-ac1f6b6435d0.png,2
19468,../../../input/train_png/497468be-bbac-11e8-b2ba-ac1f6b6435d0.png,3
19469,../../../input/train_png/d4beadb4-bbb4-11e8-b2ba-ac1f6b6435d0.png,4
19470,../../../input/train_png/2ff69424-bbbc-11e8-b2ba-ac1f6b6435d0.png,0
19471,../../../input/train_png/9a96cf48-bba2-11e8-b2b9-ac1f6b6435d0.png,1
19472,../../../input/train_png/202694be-bbac-11e8-b2ba-ac1f6b6435d0.png,2
19473,../../../input/train_png/186d272c-bbb8-11e8-b2ba-ac1f6b6435d0.png,3
19474,../../../input/train_png/6c4eebbc-bbbf-11e8-b2ba-ac1f6b6435d0.png,4
19475,../../../input/train_png/e4113bf8-bb99-11e8-b2b9-ac1f6b6435d0.png,0
19476,../../../input/train_png/c53bfe76-bba2-11e8-b2b9-ac1f6b6435d0.png,1
19477,../../../input/train_png/53d5abbe-bbb7-11e8-b2ba-ac1f6b6435d0.png,2
19478,../../../input/train_png/87c7f4b4-bbbb-11e8-b2ba-ac1f6b6435d0.png,3
19479,../../../input/train_png/8f5499d2-bb9b-11e8-b2b9-ac1f6b6435d0.png,4
19480,../../../input/train_png/95e3606e-bbc6-11e8-b2bc-ac1f6b6435d0.png,0
19481,../../../input/train_png/dd2d2574-bbb0-11e8-b2ba-ac1f6b6435d0.png,1
19482,../../../input/train_png/40740d44-bb9f-11e8-b2b9-ac1f6b6435d0.png,2
19483,../../../input/train_png/37b644d0-bbbb-11e8-b2ba-ac1f6b6435d0.png,3
19484,../../../input/train_png/26008cc8-bbb6-11e8-b2ba-ac1f6b6435d0.png,4
19485,../../../input/train_png/318a73c2-bbb3-11e8-b2ba-ac1f6b6435d0.png,0
19486,../../../input/train_png/1c7a3d82-bbc7-11e8-b2bc-ac1f6b6435d0.png,1
19487,../../../input/train_png/459415ca-bbaf-11e8-b2ba-ac1f6b6435d0.png,2
19488,../../../input/train_png/17147fb2-bbb1-11e8-b2ba-ac1f6b6435d0.png,3
19489,../../../input/train_png/5917fb7e-bbab-11e8-b2ba-ac1f6b6435d0.png,4
19490,../../../input/train_png/f7211944-bbbb-11e8-b2ba-ac1f6b6435d0.png,0
19491,../../../input/train_png/e7b3e55c-bbbd-11e8-b2ba-ac1f6b6435d0.png,1
19492,../../../input/train_png/55a5f25e-bbb8-11e8-b2ba-ac1f6b6435d0.png,2
19493,../../../input/train_png/bcba1c8e-bbba-11e8-b2ba-ac1f6b6435d0.png,3
19494,../../../input/train_png/a119c6aa-bbab-11e8-b2ba-ac1f6b6435d0.png,4
19495,../../../input/train_png/97aaf9c6-bbac-11e8-b2ba-ac1f6b6435d0.png,0
19496,../../../input/train_png/313a487a-bbbd-11e8-b2ba-ac1f6b6435d0.png,1
19497,../../../input/train_png/ab63533e-bbaa-11e8-b2ba-ac1f6b6435d0.png,2
19498,../../../input/train_png/e9cf0a88-bba9-11e8-b2ba-ac1f6b6435d0.png,3
19499,../../../input/train_png/47b8d8f0-bba9-11e8-b2ba-ac1f6b6435d0.png,4
19500,../../../input/train_png/e1033368-bbac-11e8-b2ba-ac1f6b6435d0.png,0
19501,../../../input/train_png/63fe6d54-bbc7-11e8-b2bc-ac1f6b6435d0.png,1
19502,../../../input/train_png/f0f71d68-bbb9-11e8-b2ba-ac1f6b6435d0.png,2
19503,../../../input/train_png/a3bef712-bbbb-11e8-b2ba-ac1f6b6435d0.png,3
19504,../../../input/train_png/09414830-bbbf-11e8-b2ba-ac1f6b6435d0.png,4
19505,../../../input/train_png/594c8d82-bbbd-11e8-b2ba-ac1f6b6435d0.png,0
19506,../../../input/train_png/48e42aa6-bbc5-11e8-b2bc-ac1f6b6435d0.png,1
19507,../../../input/train_png/2c02f950-bbaf-11e8-b2ba-ac1f6b6435d0.png,2
19508,../../../input/train_png/5f8329c2-bbb8-11e8-b2ba-ac1f6b6435d0.png,3
19509,../../../input/train_png/267d8b9a-bbae-11e8-b2ba-ac1f6b6435d0.png,4
19510,../../../input/train_png/fa5d158e-bb9f-11e8-b2b9-ac1f6b6435d0.png,0
19511,../../../input/train_png/93b31414-bbae-11e8-b2ba-ac1f6b6435d0.png,1
19512,../../../input/train_png/19f43266-bbc2-11e8-b2bb-ac1f6b6435d0.png,2
19513,../../../input/train_png/4c0d58c4-bbca-11e8-b2bc-ac1f6b6435d0.png,3
19514,../../../input/train_png/fd738be2-bbbb-11e8-b2ba-ac1f6b6435d0.png,4
19515,../../../input/train_png/25951c6a-bbaa-11e8-b2ba-ac1f6b6435d0.png,0
19516,../../../input/train_png/6046c64a-bbb1-11e8-b2ba-ac1f6b6435d0.png,1
19517,../../../input/train_png/a59f20e0-bba0-11e8-b2b9-ac1f6b6435d0.png,2
19518,../../../input/train_png/ce8eecaa-bbab-11e8-b2ba-ac1f6b6435d0.png,3
19519,../../../input/train_png/8c8e5b8a-bbc2-11e8-b2bb-ac1f6b6435d0.png,4
19520,../../../input/train_png/4dc69324-bbb6-11e8-b2ba-ac1f6b6435d0.png,0
19521,../../../input/train_png/6c2c6d6e-bb9f-11e8-b2b9-ac1f6b6435d0.png,1
19522,../../../input/train_png/eb1460a0-bbbd-11e8-b2ba-ac1f6b6435d0.png,2
19523,../../../input/train_png/1017564a-bba1-11e8-b2b9-ac1f6b6435d0.png,3
19524,../../../input/train_png/123f6f64-bbb7-11e8-b2ba-ac1f6b6435d0.png,4
19525,../../../input/train_png/d2128d7e-bbaa-11e8-b2ba-ac1f6b6435d0.png,0
19526,../../../input/train_png/d188247a-bbac-11e8-b2ba-ac1f6b6435d0.png,1
19527,../../../input/train_png/92fbc6c6-bbc0-11e8-b2bb-ac1f6b6435d0.png,2
19528,../../../input/train_png/c23b0c00-bba5-11e8-b2ba-ac1f6b6435d0.png,3
19529,../../../input/train_png/c50a0c70-bb9a-11e8-b2b9-ac1f6b6435d0.png,4
19530,../../../input/train_png/4a364eb4-bbae-11e8-b2ba-ac1f6b6435d0.png,0
19531,../../../input/train_png/621b470e-bbc8-11e8-b2bc-ac1f6b6435d0.png,1
19532,../../../input/train_png/63d89612-bb9d-11e8-b2b9-ac1f6b6435d0.png,2
19533,../../../input/train_png/d125fb9c-bbc0-11e8-b2bb-ac1f6b6435d0.png,3
19534,../../../input/train_png/5da6d450-bb9a-11e8-b2b9-ac1f6b6435d0.png,4
19535,../../../input/train_png/b1853d4a-bbb4-11e8-b2ba-ac1f6b6435d0.png,0
19536,../../../input/train_png/709a4e3e-bb9a-11e8-b2b9-ac1f6b6435d0.png,1
19537,../../../input/train_png/0ca8c2e8-bb9f-11e8-b2b9-ac1f6b6435d0.png,2
19538,../../../input/train_png/e99750b4-bbb5-11e8-b2ba-ac1f6b6435d0.png,3
19539,../../../input/train_png/4717e86e-bb9f-11e8-b2b9-ac1f6b6435d0.png,4
19540,../../../input/train_png/6447ae5e-bbc9-11e8-b2bc-ac1f6b6435d0.png,0
19541,../../../input/train_png/85c60872-bbb1-11e8-b2ba-ac1f6b6435d0.png,1
19542,../../../input/train_png/9e5b2162-bb9b-11e8-b2b9-ac1f6b6435d0.png,2
19543,../../../input/train_png/44e2007a-bba4-11e8-b2b9-ac1f6b6435d0.png,3
19544,../../../input/train_png/4efe3852-bbaf-11e8-b2ba-ac1f6b6435d0.png,4
19545,../../../input/train_png/c84eb0a8-bb99-11e8-b2b9-ac1f6b6435d0.png,0
19546,../../../input/train_png/c8ed33b4-bbc5-11e8-b2bc-ac1f6b6435d0.png,1
19547,../../../input/train_png/a21c4c74-bbbc-11e8-b2ba-ac1f6b6435d0.png,2
19548,../../../input/train_png/242f201e-bbbe-11e8-b2ba-ac1f6b6435d0.png,3
19549,../../../input/train_png/358efa44-bbac-11e8-b2ba-ac1f6b6435d0.png,4
19550,../../../input/train_png/5bf7dae0-bbaf-11e8-b2ba-ac1f6b6435d0.png,0
19551,../../../input/train_png/87649d56-bbca-11e8-b2bc-ac1f6b6435d0.png,1
19552,../../../input/train_png/83b830ce-bbbf-11e8-b2bb-ac1f6b6435d0.png,2
19553,../../../input/train_png/a14a4038-bbb4-11e8-b2ba-ac1f6b6435d0.png,3
19554,../../../input/train_png/5c385684-bbae-11e8-b2ba-ac1f6b6435d0.png,4
19555,../../../input/train_png/9ae0dd70-bbc2-11e8-b2bc-ac1f6b6435d0.png,0
19556,../../../input/train_png/454bb284-bbab-11e8-b2ba-ac1f6b6435d0.png,1
19557,../../../input/train_png/039858f6-bbab-11e8-b2ba-ac1f6b6435d0.png,2
19558,../../../input/train_png/481c6b7c-bbb8-11e8-b2ba-ac1f6b6435d0.png,3
19559,../../../input/train_png/be46e17c-bbc4-11e8-b2bc-ac1f6b6435d0.png,4
19560,../../../input/train_png/12d0e1dc-bbc7-11e8-b2bc-ac1f6b6435d0.png,0
19561,../../../input/train_png/0a13f200-bba4-11e8-b2b9-ac1f6b6435d0.png,1
19562,../../../input/train_png/5e9afd56-bb99-11e8-b2b9-ac1f6b6435d0.png,2
19563,../../../input/train_png/219eac6a-bbb0-11e8-b2ba-ac1f6b6435d0.png,3
19564,../../../input/train_png/576c1a0a-bb9f-11e8-b2b9-ac1f6b6435d0.png,4
19565,../../../input/train_png/efd978cc-bba0-11e8-b2b9-ac1f6b6435d0.png,0
19566,../../../input/train_png/7ba994c2-bbab-11e8-b2ba-ac1f6b6435d0.png,1
19567,../../../input/train_png/a3df2554-bba3-11e8-b2b9-ac1f6b6435d0.png,2
19568,../../../input/train_png/431616f0-bbb8-11e8-b2ba-ac1f6b6435d0.png,3
19569,../../../input/train_png/3a7f919a-bbc4-11e8-b2bc-ac1f6b6435d0.png,4
19570,../../../input/train_png/3c849f12-bba1-11e8-b2b9-ac1f6b6435d0.png,0
19571,../../../input/train_png/7d543c74-bb9b-11e8-b2b9-ac1f6b6435d0.png,1
19572,../../../input/train_png/eb4c10d4-bbba-11e8-b2ba-ac1f6b6435d0.png,2
19573,../../../input/train_png/c46202aa-bb9a-11e8-b2b9-ac1f6b6435d0.png,3
19574,../../../input/train_png/fd49bf46-bbc1-11e8-b2bb-ac1f6b6435d0.png,4
19575,../../../input/train_png/261e444a-bbaa-11e8-b2ba-ac1f6b6435d0.png,0
19576,../../../input/train_png/908fc0f8-bba3-11e8-b2b9-ac1f6b6435d0.png,1
19577,../../../input/train_png/cfbb37ba-bbb4-11e8-b2ba-ac1f6b6435d0.png,2
19578,../../../input/train_png/f9a5edd2-bbc7-11e8-b2bc-ac1f6b6435d0.png,3
19579,../../../input/train_png/d69099b0-bba3-11e8-b2b9-ac1f6b6435d0.png,4
19580,../../../input/train_png/370bdd90-bbc2-11e8-b2bb-ac1f6b6435d0.png,0
19581,../../../input/train_png/5f0e154a-bbbf-11e8-b2ba-ac1f6b6435d0.png,1
19582,../../../input/train_png/61b70030-bbc5-11e8-b2bc-ac1f6b6435d0.png,2
19583,../../../input/train_png/9e7030c0-bba0-11e8-b2b9-ac1f6b6435d0.png,3
19584,../../../input/train_png/bb1046b4-bbca-11e8-b2bc-ac1f6b6435d0.png,4
19585,../../../input/train_png/277d17da-bbaf-11e8-b2ba-ac1f6b6435d0.png,0
19586,../../../input/train_png/d265da80-bbbc-11e8-b2ba-ac1f6b6435d0.png,1
19587,../../../input/train_png/f6bed276-bbb0-11e8-b2ba-ac1f6b6435d0.png,2
19588,../../../input/train_png/8dce30ae-bbbf-11e8-b2bb-ac1f6b6435d0.png,3
19589,../../../input/train_png/be371c32-bbc0-11e8-b2bb-ac1f6b6435d0.png,4
19590,../../../input/train_png/c2d75614-bbaa-11e8-b2ba-ac1f6b6435d0.png,0
19591,../../../input/train_png/9c3447f0-bba6-11e8-b2ba-ac1f6b6435d0.png,1
19592,../../../input/train_png/e5b9a9c2-bbbc-11e8-b2ba-ac1f6b6435d0.png,2
19593,../../../input/train_png/4d410d8a-bbb6-11e8-b2ba-ac1f6b6435d0.png,3
19594,../../../input/train_png/8f1d752a-bbb3-11e8-b2ba-ac1f6b6435d0.png,4
19595,../../../input/train_png/ba60d808-bbc7-11e8-b2bc-ac1f6b6435d0.png,0
19596,../../../input/train_png/db72c432-bbab-11e8-b2ba-ac1f6b6435d0.png,1
19597,../../../input/train_png/1b515bac-bbb3-11e8-b2ba-ac1f6b6435d0.png,2
19598,../../../input/train_png/87927e14-bbad-11e8-b2ba-ac1f6b6435d0.png,3
19599,../../../input/train_png/a9fdbf3e-bbbe-11e8-b2ba-ac1f6b6435d0.png,4
19600,../../../input/train_png/e14641d6-bba6-11e8-b2ba-ac1f6b6435d0.png,0
19601,../../../input/train_png/4f4f79ca-bba9-11e8-b2ba-ac1f6b6435d0.png,1
19602,../../../input/train_png/e40097c6-bbb2-11e8-b2ba-ac1f6b6435d0.png,2
19603,../../../input/train_png/9dc85892-bbc7-11e8-b2bc-ac1f6b6435d0.png,3
19604,../../../input/train_png/6f58b1aa-bba4-11e8-b2b9-ac1f6b6435d0.png,4
19605,../../../input/train_png/449f51e8-bbaf-11e8-b2ba-ac1f6b6435d0.png,0
19606,../../../input/train_png/9c275e4c-bba5-11e8-b2ba-ac1f6b6435d0.png,1
19607,../../../input/train_png/7ec22052-bba1-11e8-b2b9-ac1f6b6435d0.png,2
19608,../../../input/train_png/9517ad78-bba0-11e8-b2b9-ac1f6b6435d0.png,3
19609,../../../input/train_png/87a45eea-bb99-11e8-b2b9-ac1f6b6435d0.png,4
19610,../../../input/train_png/81c7b55e-bbc0-11e8-b2bb-ac1f6b6435d0.png,0
19611,../../../input/train_png/92bc200a-bba9-11e8-b2ba-ac1f6b6435d0.png,1
19612,../../../input/train_png/5917a040-bbae-11e8-b2ba-ac1f6b6435d0.png,2
19613,../../../input/train_png/4876bcc0-bbb4-11e8-b2ba-ac1f6b6435d0.png,3
19614,../../../input/train_png/7b799f20-bb9b-11e8-b2b9-ac1f6b6435d0.png,4
19615,../../../input/train_png/ed7327f6-bba3-11e8-b2b9-ac1f6b6435d0.png,0
19616,../../../input/train_png/029509ba-bbbd-11e8-b2ba-ac1f6b6435d0.png,1
19617,../../../input/train_png/31345b46-bbb7-11e8-b2ba-ac1f6b6435d0.png,2
19618,../../../input/train_png/659d06ee-bba8-11e8-b2ba-ac1f6b6435d0.png,3
19619,../../../input/train_png/3bebd468-bbaf-11e8-b2ba-ac1f6b6435d0.png,4
19620,../../../input/train_png/2d8d9720-bbc4-11e8-b2bc-ac1f6b6435d0.png,0
19621,../../../input/train_png/5e02c0a2-bba0-11e8-b2b9-ac1f6b6435d0.png,1
19622,../../../input/train_png/7df1d272-bba5-11e8-b2ba-ac1f6b6435d0.png,2
