Id,Target
975_F9_2_classes_23_0,0 23
1019_H6_3_classes_5_0,0 5
424_B1_1_classes_7_0,0 7
104_C12_2_classes_25_23_0,0 25 23
1256_G3_2_classes_2,2
1517_E4_1_classes_5_0,0 5
715_A7_2_classes_24_2,24 2
fp8_D8_2_classes_11,11
767_B7_1_classes_23,23
182_E1_1_classes_4,4
1027_H8_2_classes_6_2,2 6
433_E5_3_classes_25_2,25 2
760_C6_2_classes_22_21,21 22
980_A12_1_classes_5_0,0 5
644_D2_2_classes_25_21,25 21
1758_F5_2_classes_5_0,0 5
1362_E5_2_classes_4,4
1393_A1_6_classes_3,3
112_B7_2_classes_23,23
1300_F3_4_classes_5,5
1435_D1_2_classes_3,3
1766_H11_2_classes_22_7,22 7
860_E8_3_classes_25_2,25 2
1492_B4_4_classes_5,5
1435_F2_1_classes_19_0,0 19
777_A12_2_classes_23,23
175_G3_1_classes_5_0,0 5
1142_E10_1_classes_7,7
632_D4_1_classes_25_21,25 21
1509_E10_7_classes_6,6
151_G6_1_classes_7,7
598_D7_1_classes_25_21,25 21
1754_G4_13_cr57f3dc689998e_classes_23,23
134_C9_2_classes_2,2
485_G5_3_classes_2,2
412_A3_3_classes_25_4,25 4
1216_D2_6_classes_25_4,25 4
155_G5_1_classes_25_18,25 18
374_B11_1_classes_7_0,0 7
965_D5_3_classes_2_0,0 2
512_F6_1_classes_23_0,0 23
322_H8_3_classes_25_21_0,0 25 21
1202_H11_4_classes_22_21,21 22
10_F12_2_classes_25_21_0,0 25 21
617_B3_4_classes_23,23
966_G6_1_classes_14,14
271_D5_1_classes_25_21_2,25 2 21
1019_G4_2_classes_25_21,25 21
823_D7_2_classes_23_0,0 23
473_B6_2_classes_25_4,25 4
1605_B2_3_classes_25_22_19,25 19 22
1320_G5_7_classes_11,11
1433_F2_4_classes_25_19,25 19
923_D8_4_classes_14,14
764_C3_2_classes_25_4,25 4
982_F3_1_classes_7,7
1685_H3_1_classes_13,13
1688_A6_31_classes_23,23
625_F7_2_classes_7,7
208_B3_1_classes_7,7
323_H2_3_classes_2_0,0 2
1382_C1_3_classes_12,12
221_B7_1_classes_23,23
623_C5_3_classes_12_0,0 12
1318_E3_9_classes_23,23
290_F12_2_classes_25_21_0,0 25 21
1308_E1_2_classes_3_0,0 3
1203_D12_6_classes_2,2
286_F10_1_classes_23,23
1522_A2_2_classes_25_3,25 3
1748_E6_21_cr5805fce8a2362_classes_11,11
1611_E1_4_classes_21_0,0 21
1371_D6_3_classes_14_0,0 14
467_A7_1_classes_1,1
504_E4_2_classes_25_4,25 4
1257_E11_2_classes_2,2
1518_G1_1_classes_7,7
451_H7_2_classes_21_2_0,0 2 21
429_H1_1_classes_23,23
257_E7_2_classes_7_0,0 7
916_A3_1_classes_25_2,25 2
152_A12_1_classes_23,23
417_D2_2_classes_25_3_0,0 25 3
1376_C8_1_classes_19_0,0 19
984_G9_1_classes_7,7
849_C7_2_classes_23,23
460_A3_1_classes_7,7
1516_A10_6_classes_2_0,0 2
426_G2_1_classes_4,4
1511_G8_3_classes_7_0,0 7
174_D9_1_classes_13_12,12 13
1706_F12_18_cr57d839e75f94b_classes_22,22
175_E12_1_classes_19,19
256_F12_5_classes_25_4,25 4
63_G1_1_classes_25_21_12,25 12 21
272_E2_2_classes_4,4
1789_G6_27_cr598ae6e7b710e_classes_7,7
110_C3_1_classes_2,2
1790_A1_1_classes_25_1,25 1
1402_A11_1_classes_12,12
118_F1_1_classes_14_3,3 14
611_D3_2_classes_21_19,19 21
598_H5_1_classes_4,4
1171_A7_4_classes_2_0,0 2
1201_D2_6_classes_18,18
560_G12_1_classes_25_21,25 21
416_D4_1_classes_25_7_0,0 25 7
791_G11_2_classes_4,4
616_F4_1_classes_25_21,25 21
75_D12_1_classes_23,23
9_D2_1_classes_25_4,25 4
575_F1_3_classes_1_0,0 1
1312_C8_4_classes_23,23
1766_D5_3_classes_7,7
290_H3_2_classes_25_7,25 7
436_B1_3_classes_25_22_0,0 25 22
1207_C5_2_classes_25_21_0,0 25 21
46_A11_1_classes_25_7,25 7
605_C1_1_classes_23_2,2 23
5_B12_1_classes_25_21,25 21
879_D12_2_classes_5_0,0 5
1591_E2_1_classes_13,13
234_G8_1_classes_8,8
408_D12_2_classes_5_0,0 5
28_F9_2_classes_7_0,0 7
340_C3_6_classes_5_0,0 5
973_A2_6_classes_27_25,25 27
1366_B6_1_classes_1_0,0 1
557_H4_2_classes_25_21_2,25 2 21
1198_C2_2_classes_21,21
102_A2_1_classes_25_2_0,0 25 2
1318_C4_3_classes_19,19
708_F3_1_classes_6,6
159_B7_2_classes_5_0,0 5
1201_E8_1_classes_16_0,16 0
37_F12_1_classes_2_0,0 2
623_C6_6_classes_25_7,25 7
1227_E3_6_classes_11_2,2 11
767_F11_2_classes_1_0,0 1
1768_C11_8_cr59638baa7a8a0_classes_19,19
217_D11_1_classes_21,21
1587_F5_3_classes_23,23
996_E10_2_classes_23,23
48_H6_2_classes_6,6
671_E8_1_classes_3_0,0 3
1356_B2_2_classes_2_0,0 2
1752_D3_8_cr5804d4da962e5_classes_25_21,25 21
280_E8_2_classes_25_21_14_2,25 2 21 14
621_C7_2_classes_4,4
816_E1_1_classes_7,7
1398_C2_1_classes_18,18
1407_F11_2_classes_5,5
1327_E10_2_classes_23,23
493_G1_1_classes_25_19,25 19
1263_H8_1_classes_25_6,25 6
1182_E6_2_classes_19,19
607_C5_4_classes_2_1,1 2
1256_D7_3_classes_21,21
1264_H10_1_classes_25_21,25 21
72_H7_1_classes_5,5
1050_C5_3_classes_23_2,2 23
1712_C4_3_cr5804e5a4d2793_classes_2_0,0 2
1336_E2_1_classes_4,4
440_C5_2_classes_25_19_0,0 25 19
949_D2_1_classes_25_21,25 21
808_G7_4_classes_14_7,14 7
975_G6_1_classes_25_2_0,0 25 2
1189_F8_3_classes_7_0,0 7
492_A12_2_classes_25_21,25 21
412_E11_2_classes_3_0,0 3
174_E9_2_classes_13,13
249_H4_1_classes_25_19_0,0 25 19
319_A10_1_classes_23,23
1348_H8_5_classes_7,7
1356_E7_2_classes_4,4
1750_E4_13_cr57fb7891f016b_classes_21,21
194_D2_1_classes_21_3,3 21
875_B11_2_classes_23_0,0 23
934_G4_2_classes_21,21
140_B8_1_classes_7,7
1050_E2_3_classes_7,7
290_C11_2_classes_25_21_0,0 25 21
1608_C11_2_classes_21_0,0 21
406_G4_1_classes_11_0,0 11
813_B10_2_classes_21,21
211_D7_1_classes_4,4
674_H8_3_classes_21,21
1319_G2_5_classes_2_0,0 2
564_G7_2_classes_12_11,11 12
992_E8_1_classes_7_0,0 7
486_H4_3_classes_25_23,25 23
1615_H9_7_classes_6,6
1561_C6_2_classes_5,5
1742_B6_18_cr580496931ad10_classes_23,23
902_H4_1_classes_14,14
1199_H7_6_classes_25_6,25 6
964_E10_4_classes_2_0,0 2
1383_A6_2_classes_7_0,0 7
757_A4_4_classes_8_3,8 3
425_E8_6_classes_7,7
180_A6_2_classes_14,14
845_C4_2_classes_2,2
487_C9_1_classes_23,23
593_G3_1_classes_4,4
1702_B2_24_cr57ea95e10a611_classes_6,6
1407_B11_2_classes_6,6
1577_E1_2_classes_21_0,0 21
385_B3_2_classes_25_21,25 21
1695_B6_3_cr57d8507991e89_classes_21,21
374_C4_1_classes_2_0,0 2
1394_F2_4_classes_21,21
479_E8_2_classes_25_21,25 21
1501_C9_1_classes_7,7
260_B3_1_classes_14_3,3 14
924_H10_1_classes_25_14_6,25 14 6
102_G6_1_classes_6,6
1331_C3_5_classes_3_0,0 3
214_F5_2_classes_25_21,25 21
659_E8_1_classes_25_21,25 21
1326_B4_1_classes_1_0,0 1
47_E5_2_classes_6,6
599_G3_4_classes_19_0,0 19
943_H6_1_classes_2_0,0 2
110_G7_1_classes_25_2_1_0,0 25 2 1
213_G10_2_classes_23,23
1661_D5_5_classes_22,22
1585_H3_5_classes_23,23
528_B8_4_classes_2,2
283_B4_1_classes_2,2
434_E8_2_classes_18,18
1741_E7_8_cr580600b1c50ce_classes_18,18
419_A6_1_classes_25_7_2,25 2 7
733_H3_1_classes_4,4
474_B7_2_classes_23,23
962_F10_3_classes_5,5
583_A9_2_classes_7_0,0 7
1036_G7_3_classes_25_24,24 25
8_B10_2_classes_21,21
14_C8_2_classes_23_0,0 23
972_D11_1_classes_2_0,0 2
866_B3_2_classes_23,23
913_A12_1_classes_7,7
21_H6_1_classes_19_0,0 19
1135_C5_3_classes_5,5
867_G10_3_classes_25_6,25 6
978_F2_4_classes_21_0,0 21
488_C8_1_classes_25_21,25 21
873_A3_2_classes_23,23
248_G7_1_classes_23,23
540_G9_2_classes_23,23
1047_A5_3_classes_14,14
48_A12_2_classes_25_7,25 7
981_H8_2_classes_23,23
1035_F1_3_classes_6_5,5 6
1194_G10_5_classes_4,4
201_E5_2_classes_2,2
530_F1_6_classes_25_4,25 4
781_A6_8_classes_25_21,25 21
45_B3_2_classes_7,7
568_D8_1_classes_2,2
1372_F4_1_classes_1_0,0 1
822_E7_2_classes_21_0,0 21
1027_D7_1_classes_25_23,25 23
517_A2_2_classes_1,1
542_C6_2_classes_6,6
31_A4_1_classes_23_0,0 23
1537_B12_1_classes_2_0,0 2
36_B10_1_classes_25_6,25 6
1033_A1_7_classes_21_4_0,0 4 21
962_C1_2_classes_19_0,0 19
764_D12_2_classes_26_25,25 26
546_H10_1_classes_25_3_0,0 25 3
433_E10_2_classes_7,7
883_G9_2_classes_2_0,0 2
166_D1_2_classes_23,23
1360_C10_3_classes_23_5,5 23
56_C1_1_classes_7_0,0 7
1362_C6_1_classes_19_0,0 19
1036_B6_1_classes_24,24
281_A8_1_classes_1_0,0 1
290_H7_2_classes_22_21,21 22
1261_D3_3_classes_23,23
1002_D2_1_classes_1_0,0 1
1790_D3_1_classes_11,11
1423_A4_5_classes_16_14,16 14
1394_E10_2_classes_19_2_0,0 2 19
420_H2_1_classes_23,23
27_F10_2_classes_7,7
518_B5_1_classes_25_4,25 4
766_B6_2_classes_7,7
1269_B9_1_classes_4_3,3 4
712_F10_3_classes_7,7
382_F4_3_classes_23,23
417_F4_1_classes_25_14,25 14
1186_F11_1_classes_21_0,0 21
713_G7_2_classes_21_0,0 21
1778_C11_3_classes_25_18,25 18
713_D2_1_classes_25_21,25 21
1005_E8_4_classes_21,21
330_F1_2_classes_2_0,0 2
44_D9_1_classes_2_0,0 2
932_F8_1_classes_2_0,0 2
846_C6_4_classes_25_21,25 21
684_B6_1_classes_4,4
1760_F9_17_cr594b88e9d4568_classes_21,21
1528_H4_1_classes_6,6
542_G1_1_classes_11_2_0,0 2 11
295_F10_1_classes_25_5,25 5
226_B5_1_classes_7,7
1714_F7_1_classes_7,7
808_G6_1_classes_2_0,0 2
391_D2_4_classes_25_21,25 21
564_D6_1_classes_25_1,25 1
152_B7_1_classes_25_23,25 23
1226_C12_1_classes_23_2,2 23
422_H1_2_classes_23,23
1351_H6_6_classes_25_5,25 5
1500_A12_5_classes_21_5,5 21
1409_B7_1_classes_2,2
236_B11_1_classes_23,23
1729_B10_2_classes_3,3
798_G4_3_classes_25_21_12,25 12 21
191_H8_2_classes_25_2,25 2
1020_C5_3_classes_23,23
923_G11_2_classes_25_21_0,0 25 21
474_B6_2_classes_25_21,25 21
859_H6_1_classes_25_12_0,0 25 12
377_D3_1_classes_4,4
118_D5_2_classes_21,21
1124_B8_3_classes_2,2
398_A4_1_classes_25_23,25 23
1326_E3_1_classes_21_13,13 21
1199_G9_5_classes_6_2,2 6
1356_D4_1_classes_21,21
1522_H6_3_classes_5_0,0 5
412_B4_4_classes_13_12,12 13
766_F8_1_classes_25_19_6,25 19 6
1662_C6_2_classes_21_0,0 21
54_B3_1_classes_12_0,0 12
530_C2_2_classes_23,23
699_A3_1_classes_16_14,16 14
7_B10_1_classes_21,21
509_E8_2_classes_25_21_0,0 25 21
1565_F8_1_classes_4,4
89_F10_2_classes_13,13
383_G9_2_classes_25_7,25 7
603_F6_2_classes_2_0,0 2
222_C12_1_classes_8,8
993_E9_3_classes_23_4,4 23
1404_C1_1_classes_6_0,0 6
552_A1_2_classes_19,19
418_E9_2_classes_19_2_0,0 2 19
333_A6_1_classes_23,23
144_G6_2_classes_21_12,12 21
1743_B2_3_cr57fe1ccc74cc4_classes_23,23
546_B9_1_classes_21_14,21 14
617_H7_2_classes_4,4
555_F1_2_classes_25_4,25 4
618_B8_2_classes_25_2_0,0 25 2
286_A4_2_classes_2_0,0 2
1257_A10_3_classes_23_0,0 23
1408_A4_3_classes_7_0,0 7
1240_G3_4_classes_22_21_0,0 21 22
493_A10_2_classes_4,4
1244_E3_11_classes_2,2
174_A4_4_classes_25_10_9,25 10 9
1773_D5_3_classes_17,17
251_D12_2_classes_6,6
221_F4_1_classes_19,19
1199_E3_4_classes_22_0,0 22
1101_F12_2_classes_2,2
1475_G11_1_classes_14,14
898_F12_2_classes_2_0,0 2
760_D12_1_classes_1_0,0 1
1331_H10_6_classes_25_7_0,0 25 7
715_G2_2_classes_25_1_0,0 25 1
426_G10_2_classes_23,23
440_B11_2_classes_23_2_0,0 2 23
19_F4_2_classes_6,6
935_H11_2_classes_22_0,0 22
1431_H9_2_classes_11,11
1537_B10_1_classes_25_7,25 7
280_B8_2_classes_25_7,25 7
529_G9_1_classes_2_0,0 2
769_B10_2_classes_6,6
430_B11_2_classes_25_21_0,0 25 21
1667_G11_2_classes_21_12,12 21
1637_H1_33_classes_11,11
1147_A6_3_classes_2,2
176_E9_2_classes_21_13,13 21
1623_B1_2_classes_14,14
226_H11_2_classes_23_21,21 23
22_B8_1_classes_23_2,2 23
421_C12_1_classes_25_21,25 21
1139_H10_3_classes_23,23
698_C6_3_classes_25_21_4,25 4 21
406_D8_2_classes_25_5,25 5
1375_G12_13_classes_2_0,0 2
417_G4_2_classes_26_0,0 26
191_A4_2_classes_5_0,0 5
517_F8_5_classes_25_12_0,0 25 12
449_G3_1_classes_2_0,0 2
445_B4_2_classes_4,4
1049_G6_1_classes_11_0,0 11
733_G3_3_classes_25_2,25 2
694_F10_2_classes_25_21,25 21
210_C7_2_classes_21,21
1400_G6_1_classes_5_0,0 5
489_D11_3_classes_25_21,25 21
340_F5_1_classes_13,13
1233_G8_1_classes_4,4
1788_D5_19_cr5968c9ff9f6b5_classes_1,1
290_F11_1_classes_25_21_0,0 25 21
510_G8_1_classes_25_21_19,25 19 21
263_H7_1_classes_25_21_0,0 25 21
835_E5_1_classes_7_6,6 7
1544_G7_1_classes_25_3,25 3
946_F3_1_classes_14,14
1338_G10_3_classes_1_0,0 1
268_B8_2_classes_12,12
1497_E7_3_classes_2,2
1707_E4_8_cr57eaae76526d5_classes_11,11
518_F1_1_classes_4,4
33_B3_2_classes_7,7
505_A11_2_classes_7,7
39_D9_1_classes_25_7_0,0 25 7
16_A8_2_classes_2_0,0 2
876_B5_4_classes_5,5
1272_F2_1_classes_5,5
73_B12_2_classes_25_7_0,0 25 7
915_G4_2_classes_2_0,0 2
297_E6_2_classes_23_12,12 23
1045_A9_2_classes_7,7
1761_F11_3_classes_6,6
1037_A5_4_classes_22_0,0 22
643_E4_2_classes_25_12,25 12
247_F4_2_classes_21,21
1625_E11_1_classes_23,23
410_D8_2_classes_25_21_4,25 4 21
433_G6_1_classes_4,4
50_A11_2_classes_21,21
1443_D12_2_classes_23,23
964_F3_2_classes_1_0,0 1
1761_F10_2_classes_20,20
473_E4_1_classes_21_0,0 21
628_F4_2_classes_21,21
1351_A12_2_classes_21_0,0 21
1404_B3_12_classes_6,6
127_D7_2_classes_23,23
1055_D4_1_classes_25_4,25 4
971_H10_2_classes_25_14,25 14
1038_F11_1_classes_5,5
192_F11_1_classes_21,21
932_H3_2_classes_6,6
1469_A12_4_classes_2,2
145_F11_1_classes_14,14
426_F4_4_classes_25_3,25 3
645_E2_1_classes_21,21
1475_G9_3_classes_18,18
1081_D7_2_classes_23_0,0 23
824_D1_1_classes_2_0,0 2
4_E4_1_classes_23,23
28_F10_1_classes_7,7
1312_F12_1_classes_2,2
221_G7_2_classes_23_7,7 23
38_B4_2_classes_23,23
41_D5_2_classes_23,23
546_C10_1_classes_21_12,12 21
277_G10_2_classes_25_2_0,0 25 2
231_G8_2_classes_25_19_0,0 25 19
1543_G7_2_classes_25_3,25 3
396_E10_2_classes_23_0,0 23
751_H8_3_classes_21_0,0 21
1356_D7_3_classes_6,6
75_H2_2_classes_21,21
1003_H6_1_classes_25_2_0,0 25 2
218_H2_2_classes_2_0,0 2
1036_B6_2_classes_24,24
188_G7_3_classes_14,14
510_H5_1_classes_23,23
963_D12_1_classes_25_21_0,0 25 21
1247_B7_4_classes_21_0,0 21
48_B10_2_classes_2,2
776_F3_1_classes_7,7
893_F8_4_classes_21_0,0 21
991_E10_2_classes_22_0,0 22
1599_E5_2_classes_7,7
931_A3_1_classes_6,6
751_H8_4_classes_21_0,0 21
899_C2_3_classes_22_21,21 22
568_F7_1_classes_2,2
883_B11_2_classes_23,23
93_H5_1_classes_7,7
629_C3_1_classes_21,21
944_G4_2_classes_19,19
166_B10_1_classes_25_2,25 2
1525_E10_6_classes_22_3,3 22
406_F9_2_classes_21,21
827_A7_1_classes_3_0,0 3
1556_F5_4_classes_1_0,0 1
1019_G12_2_classes_25_21_0,0 25 21
627_C6_2_classes_7,7
1319_H8_1_classes_25_21,25 21
420_A3_1_classes_7_0,0 7
462_D3_1_classes_21,21
620_A3_2_classes_25_6,25 6
544_B10_1_classes_19,19
804_G8_2_classes_7_0,0 7
134_F3_1_classes_2_0,0 2
246_C3_2_classes_25_21,25 21
1154_C1_2_classes_25_7_5,25 5 7
1562_F1_5_classes_23_0,0 23
900_F10_2_classes_11,11
638_E9_4_classes_22_21,21 22
281_G10_2_classes_14,14
592_D10_1_classes_2,2
1573_D3_2_classes_5,5
1784_F3_2_classes_11,11
32_C9_2_classes_6,6
1076_C12_1_classes_5_0,0 5
1001_A9_2_classes_21,21
511_B1_1_classes_14,14
74_G1_1_classes_23,23
1608_C6_2_classes_7,7
1770_C1_1_classes_21_7,21 7
232_H4_1_classes_25_23_0,0 25 23
1432_G8_3_classes_5,5
1766_H10_2_classes_26,26
82_E2_2_classes_6,6
1612_G3_2_classes_21,21
719_E1_1_classes_14,14
1134_E10_1_classes_23,23
1674_A6_32_classes_6,6
1351_E6_2_classes_23,23
240_D11_2_classes_23,23
481_G11_2_classes_4,4
1778_G7_4_classes_21,21
1016_A5_1_classes_7,7
1301_H6_6_classes_7,7
507_E3_2_classes_25_3,25 3
1313_G4_1_classes_7_3,3 7
653_A6_1_classes_23,23
1255_H6_2_classes_23_0,0 23
473_B6_1_classes_25_4,25 4
1483_C8_3_classes_4,4
1723_D2_31_classes_21,21
102_E4_2_classes_14,14
257_E7_1_classes_7_0,0 7
36_H1_1_classes_25_21,25 21
26_E7_2_classes_7_0,0 7
376_A10_2_classes_25_6_2,25 2 6
247_E6_2_classes_25_21,25 21
1550_H7_6_classes_2,2
44_H4_2_classes_25_21,25 21
180_B10_3_classes_23,23
557_A3_2_classes_25_21,25 21
381_F10_1_classes_7,7
46_B1_1_classes_25_21_7,25 21 7
215_B10_2_classes_19,19
1247_A6_4_classes_21_19_16_0,16 0 19 21
1509_G12_5_classes_21,21
38_A10_2_classes_23,23
394_G12_4_classes_21_12,12 21
846_C7_4_classes_6,6
1154_C5_2_classes_5_0,0 5
738_F11_2_classes_25_21_0,0 25 21
1339_B1_1_classes_7,7
1179_B8_3_classes_7_0,0 7
795_A7_2_classes_25_12,25 12
1711_C5_5_classes_25_4,25 4
569_F8_1_classes_23,23
723_A3_2_classes_23,23
1478_G9_4_classes_2_0,0 2
216_A10_1_classes_23,23
1208_A1_1_classes_16_0,16 0
152_E11_1_classes_25_2_0,0 25 2
1082_B4_1_classes_21,21
43_A7_1_classes_23,23
574_B2_1_classes_14,14
1334_H3_2_classes_20,20
1303_A11_4_classes_1,1
1623_B1_1_classes_14,14
171_E4_1_classes_23_7,7 23
1585_H3_4_classes_23,23
19_C1_2_classes_25_21_0,0 25 21
485_B4_3_classes_25_7_2,25 2 7
1353_E12_4_classes_11,11
1376_G4_3_classes_3,3
1527_A4_2_classes_5_0,0 5
189_A10_1_classes_23,23
1159_F2_3_classes_4,4
1616_B12_1_classes_22_21_0,0 21 22
1395_D5_2_classes_7_0,0 7
530_E6_2_classes_7_0,0 7
205_F10_2_classes_21_6,21 6
1227_H9_8_classes_21,21
254_H10_2_classes_25_3_0,0 25 3
1770_C8_4_classes_7,7
62_D5_1_classes_25_5,25 5
623_B4_5_classes_25_21_0,0 25 21
1736_D10_12_cr5805e976aa005_classes_21,21
380_A6_1_classes_21,21
1496_B8_2_classes_2,2
31_H5_2_classes_7_0,0 7
1484_B1_2_classes_3,3
758_H11_10_classes_25_13,25 13
1487_C7_2_classes_18,18
467_A9_5_classes_25_21,25 21
583_G11_1_classes_23,23
1138_A4_1_classes_5_0,0 5
485_C4_3_classes_21_0,0 21
494_F6_1_classes_25_14,25 14
230_D9_2_classes_14,14
290_C9_1_classes_25_21_0,0 25 21
1001_E3_4_classes_23_0,0 23
1165_D12_1_classes_18,18
545_E7_2_classes_4,4
1371_C6_1_classes_25_2_0,0 25 2
1634_F1_3_classes_7,7
1400_A10_1_classes_2_0,0 2
702_F6_1_classes_23,23
1003_A7_1_classes_2,2
395_H6_5_classes_21_0,0 21
49_A12_2_classes_25_7,25 7
329_G9_3_classes_2_0,0 2
1431_H8_4_classes_21_0,0 21
190_G2_2_classes_8,8
816_D2_1_classes_23,23
7_B5_1_classes_25_5_0,0 25 5
700_H6_3_classes_25_2,25 2
28_E5_1_classes_25_21_7,25 21 7
435_H3_2_classes_25_23,25 23
257_G11_1_classes_26_4,26 4
697_H2_4_classes_23_0,0 23
442_C12_1_classes_14,14
812_C10_6_classes_13_0,0 13
740_F9_1_classes_4,4
283_E5_1_classes_26_25_4,25 26 4
460_B12_1_classes_7_0,0 7
169_C4_3_classes_25_4,25 4
47_B6_1_classes_6,6
18_G2_1_classes_19_0,0 19
418_C5_2_classes_14_2_0,0 2 14
1778_F2_3_classes_25_18_17,25 18 17
886_G8_6_classes_22_4,4 22
966_C3_1_classes_25_6,25 6
1080_H6_2_classes_25_1,25 1
393_C7_2_classes_23,23
761_E12_2_classes_2_0,0 2
1760_E4_8_cr594b84ed85169_classes_6,6
145_F7_2_classes_6,6
1176_F5_1_classes_25_5_2,25 2 5
1462_C5_3_classes_25_7_0,0 25 7
415_E2_2_classes_21,21
575_D5_1_classes_14,14
134_G8_1_classes_23,23
827_A7_4_classes_3_0,0 3
21_C2_2_classes_25_21,25 21
909_A6_2_classes_2,2
189_A12_2_classes_23,23
1525_F2_1_classes_1_0,0 1
747_D6_1_classes_25_4,25 4
608_G12_1_classes_7,7
190_B6_1_classes_23,23
47_B9_2_classes_23,23
1391_A5_2_classes_22_0,0 22
fp8_C6_3_classes_23,23
389_A6_2_classes_23,23
1548_E10_4_classes_21,21
408_G6_2_classes_23,23
380_D7_2_classes_7_0,0 7
723_F3_1_classes_2,2
1684_G8_2_classes_25_5_0,0 25 5
132_F4_2_classes_25_21,25 21
840_H6_5_classes_5,5
1723_E2_22_cr57ea9956b129c_classes_11,11
1318_B6_5_classes_6,6
837_H4_6_classes_25_2,25 2
78_C5_1_classes_23_0,0 23
188_B1_1_classes_21_12,12 21
155_H2_1_classes_2,2
402_B12_2_classes_14_2,2 14
1368_F5_4_classes_7_2,2 7
1364_E10_2_classes_23_21_0,0 21 23
270_F11_1_classes_19,19
7_D10_2_classes_25_2_0,0 25 2
493_D10_1_classes_23_0,0 23
194_A12_2_classes_25_7,25 7
1591_G11_2_classes_23,23
1595_A10_2_classes_21,21
399_H8_1_classes_7,7
246_C2_1_classes_25_19_0,0 25 19
1255_H11_5_classes_21_12,12 21
1659_G5_1_classes_5,5
1276_E11_1_classes_21_12,12 21
638_D5_1_classes_7,7
953_C12_2_classes_14,14
931_H5_3_classes_25_2_0,0 25 2
810_C12_4_classes_21,21
1263_D4_12_classes_7_1_0,0 1 7
962_D3_1_classes_25_7_0,0 25 7
625_E4_2_classes_25_2,25 2
1645_H1_17_cr57b56843d27fe_classes_23,23
923_A12_2_classes_7,7
793_E1_3_classes_14,14
20_B8_1_classes_23,23
1392_G1_3_classes_23,23
1581_F9_4_classes_12,12
523_F8_7_classes_25_12_0,0 25 12
1457_F4_2_classes_4,4
874_H4_3_classes_19,19
1773_B6_7_classes_23_17_16,16 17 23
1607_E8_1_classes_2,2
566_C12_2_classes_14,14
761_A9_1_classes_21,21
1638_H3_2_classes_6,6
1262_E9_7_classes_2,2
802_E7_5_classes_7,7
1034_D5_3_classes_4,4
212_B5_2_classes_4,4
866_G6_1_classes_23,23
1533_D9_3_classes_21,21
1525_A10_1_classes_21,21
1647_H5_42_classes_17,17
739_F6_3_classes_6,6
394_G12_2_classes_21_12,12 21
917_G12_2_classes_25_23,25 23
822_E12_1_classes_4,4
49_D8_2_classes_23,23
870_G3_2_classes_25_6,25 6
295_G10_2_classes_19,19
1558_F6_1_classes_7_0,0 7
145_D10_2_classes_4,4
333_D3_3_classes_23,23
386_H1_2_classes_25_21,25 21
181_F10_1_classes_25_7,25 7
471_H8_2_classes_23,23
183_A1_2_classes_18,18
230_E1_1_classes_25_21_12,25 12 21
1256_B4_1_classes_22_21,21 22
36_D11_2_classes_23,23
946_E10_1_classes_23,23
1587_E12_2_classes_19_7,19 7
605_G12_1_classes_7,7
1203_A5_1_classes_25_2,25 2
125_D10_2_classes_2,2
327_H5_1_classes_19,19
76_G1_2_classes_23,23
694_A2_2_classes_2,2
1472_D4_2_classes_24,24
1743_E6_18_cr57ff827006824_classes_2,2
35_B7_1_classes_25_2,25 2
222_A8_3_classes_25_4,25 4
767_E3_3_classes_22_19_2_0,0 2 19 22
344_D10_4_classes_13_2_0,0 2 13
38_A11_1_classes_14,14
1237_A10_4_classes_2_0,0 2
374_H8_1_classes_25_11,25 11
429_B8_2_classes_23_0,0 23
376_F9_1_classes_23_2_0,0 2 23
10_B6_1_classes_25_21,25 21
1645_G6_19_cr57c0449d6c760_classes_2_0,0 2
20_B6_1_classes_1,1
190_A9_1_classes_4,4
107_D6_1_classes_2,2
615_C9_1_classes_2_1,1 2
1376_C7_2_classes_23,23
1030_H7_5_classes_2_0,0 2
197_F1_1_classes_24_11,24 11
726_B4_6_classes_6,6
534_A4_2_classes_2_0,0 2
556_G10_1_classes_12_0,0 12
102_C12_1_classes_25_23_0,0 25 23
216_D6_2_classes_5,5
782_G4_4_classes_25_7,25 7
1000_H6_1_classes_25_2_0,0 25 2
1029_F10_3_classes_7_0,0 7
1147_H9_1_classes_23,23
145_A5_1_classes_3,3
1116_A9_6_classes_12,12
1700_C4_17_cr57eba921ea68e_classes_26_21,26 21
1694_G2_3_cr57ceae0c7ad08_classes_23,23
598_A10_2_classes_5,5
213_B3_2_classes_4,4
427_H3_4_classes_25_21_0,0 25 21
221_C5_1_classes_23,23
1681_B11_2_classes_23,23
604_B7_2_classes_25_13,25 13
1116_B3_1_classes_25_2_0,0 25 2
1550_H7_1_classes_2,2
1217_H7_1_classes_7,7
721_A10_1_classes_19,19
103_A8_2_classes_1_0,0 1
215_H3_1_classes_1_0,0 1
1176_G4_2_classes_2_0,0 2
59_F2_1_classes_2_0,0 2
824_C1_3_classes_23,23
419_B4_6_classes_13,13
394_E3_1_classes_25_21_0,0 25 21
131_F5_1_classes_3,3
1215_C10_1_classes_23,23
556_A2_5_classes_23,23
221_G9_2_classes_23,23
995_F6_2_classes_23_5,5 23
1370_B5_2_classes_6,6
377_A7_2_classes_7,7
27_C7_1_classes_18_13,18 13
1028_C9_1_classes_4,4
537_D3_2_classes_7,7
1690_C9_3_classes_21,21
996_B6_2_classes_7,7
172_A9_2_classes_7,7
