Id,Target,Flag_external
88c808ce-bbc3-11e8-b2bc-ac1f6b6435d0,0 2,0
512dedfc-bbb9-11e8-b2ba-ac1f6b6435d0,2 8,0
b5ebbc40-bba7-11e8-b2ba-ac1f6b6435d0,4,0
27231_1042_C3_3,27,1
e1188eb6-bbc5-11e8-b2bc-ac1f6b6435d0,19,0
43296_480_B11_4,0 25 24,1
7bc8125c-bbb6-11e8-b2ba-ac1f6b6435d0,3,0
5ae18eba-bb9d-11e8-b2b9-ac1f6b6435d0,26 3,0
d7d0d31e-bba6-11e8-b2ba-ac1f6b6435d0,7,0
c77c9e9e-bbab-11e8-b2ba-ac1f6b6435d0,0,0
abf8fd6a-bbac-11e8-b2ba-ac1f6b6435d0,7,0
59f7fb2e-bba2-11e8-b2b9-ac1f6b6435d0,21 25,0
67941ab0-bbca-11e8-b2bc-ac1f6b6435d0,26,0
0764e984-bba8-11e8-b2ba-ac1f6b6435d0,21 4,0
054e7b36-bbbe-11e8-b2ba-ac1f6b6435d0,19,0
340995dc-bbbe-11e8-b2ba-ac1f6b6435d0,0 11,0
3f21015a-bbb7-11e8-b2ba-ac1f6b6435d0,0,0
9337_923_E3_1,25 18,1
26868_1016_B9_3,13,1
48d1197c-bbb4-11e8-b2ba-ac1f6b6435d0,5 0 25,0
72662_1521_F8_2,6,1
aa04dc34-bb9a-11e8-b2b9-ac1f6b6435d0,6,0
4d2fd5aa-bbb7-11e8-b2ba-ac1f6b6435d0,0 25 7,0
c136140c-bbba-11e8-b2ba-ac1f6b6435d0,0 2 25,0
640c54c0-bbac-11e8-b2ba-ac1f6b6435d0,0 19,0
1ba5e198-bbbf-11e8-b2ba-ac1f6b6435d0,7,0
129f050c-bbb5-11e8-b2ba-ac1f6b6435d0,5,0
e2c723c6-bbc5-11e8-b2bc-ac1f6b6435d0,0,0
60972_1103_D10_2,8,1
6bf50a4c-bbac-11e8-b2ba-ac1f6b6435d0,0,0
18ff0b94-bbca-11e8-b2bc-ac1f6b6435d0,0 25 7,0
8feb65b8-bbca-11e8-b2bc-ac1f6b6435d0,0 2 25,0
182c922a-bbc2-11e8-b2bb-ac1f6b6435d0,21 22,0
2ad1f15c-bbb5-11e8-b2ba-ac1f6b6435d0,0 1,0
e18ce2d0-bbc9-11e8-b2bc-ac1f6b6435d0,26 4,0
b5ad2a9a-bbbe-11e8-b2ba-ac1f6b6435d0,0 21 25,0
edbf25b4-bbc8-11e8-b2bc-ac1f6b6435d0,0 21,0
df345ac6-bbc0-11e8-b2bb-ac1f6b6435d0,2,0
55935_982_H5_2,0 18,1
19763_535_C2_2,14 25,1
8249275c-bb9c-11e8-b2b9-ac1f6b6435d0,21 7,0
394adf26-bb9e-11e8-b2b9-ac1f6b6435d0,0 7,0
2a50a484-bbc5-11e8-b2bc-ac1f6b6435d0,0,0
b0d85e42-bba3-11e8-b2b9-ac1f6b6435d0,0 25,0
6dc83e0a-bbc7-11e8-b2bc-ac1f6b6435d0,11 25,0
63ee9a32-bba9-11e8-b2ba-ac1f6b6435d0,1,0
7a3998f6-bbb2-11e8-b2ba-ac1f6b6435d0,7,0
42442_1035_E1_1,3 24,1
45372_527_C9_3,6,1
91a0a67e-bb9e-11e8-b2b9-ac1f6b6435d0,21 4 18,0
68103_1416_B12_2,21 12,1
52515_1361_D3_3,11,1
d6501908-bb9e-11e8-b2b9-ac1f6b6435d0,0 25,0
b9c60af6-bbc9-11e8-b2bc-ac1f6b6435d0,19 4,0
33850_924_B11_1,14,1
a599e23c-bba1-11e8-b2b9-ac1f6b6435d0,23,0
df4a3a44-bbb6-11e8-b2ba-ac1f6b6435d0,0 25,0
2117_32_C9_1,6,1
46d34b3e-bbb1-11e8-b2ba-ac1f6b6435d0,5 0,0
51309_792_G6_1,13 25,1
5b027236-bba9-11e8-b2ba-ac1f6b6435d0,21,0
483d7c40-bbc7-11e8-b2bc-ac1f6b6435d0,7,0
27297_1607_D1_3,6,1
f276bec8-bbbe-11e8-b2ba-ac1f6b6435d0,11 22 2,0
2d14918c-bba5-11e8-b2ba-ac1f6b6435d0,4,0
40505_416_B11_5,0 13,1
3c37dfa8-bbbd-11e8-b2ba-ac1f6b6435d0,21,0
3963c69a-bbac-11e8-b2ba-ac1f6b6435d0,25,0
436d0eec-bb9a-11e8-b2b9-ac1f6b6435d0,6,0
2e625b12-bbca-11e8-b2bc-ac1f6b6435d0,0 25,0
3903cf14-bb9e-11e8-b2b9-ac1f6b6435d0,0 2,0
25e25744-bbb6-11e8-b2ba-ac1f6b6435d0,3,0
4cd27bea-bbc5-11e8-b2bc-ac1f6b6435d0,0 1 13,0
6b60247a-bbbd-11e8-b2ba-ac1f6b6435d0,2,0
24d054d4-bbaf-11e8-b2ba-ac1f6b6435d0,5,0
86a2c39a-bba0-11e8-b2b9-ac1f6b6435d0,6,0
76182_1704_B3_18_cr57fcc8aa1fc07,16,1
016a3738-bba7-11e8-b2ba-ac1f6b6435d0,0 21,0
ec830eee-bbc9-11e8-b2bc-ac1f6b6435d0,21,0
cc5e0132-bba1-11e8-b2b9-ac1f6b6435d0,21,0
f5453baa-bba2-11e8-b2b9-ac1f6b6435d0,0 12 25,0
52543_865_H4_1,6 25,1
e4c1b496-bbbd-11e8-b2ba-ac1f6b6435d0,2,0
a74e60b8-bbc8-11e8-b2bc-ac1f6b6435d0,5 0 15,0
58233_1259_F12_3,0 13,1
30f7ea2e-bbc3-11e8-b2bc-ac1f6b6435d0,0,0
36133874-bbc3-11e8-b2bc-ac1f6b6435d0,0 21,0
16921e5c-bbbe-11e8-b2ba-ac1f6b6435d0,25,0
63797ff2-bbc9-11e8-b2bc-ac1f6b6435d0,0 2,0
5901e806-bbac-11e8-b2ba-ac1f6b6435d0,3,0
3e61e680-bbbc-11e8-b2ba-ac1f6b6435d0,3 23,0
31540_334_A3_6,6,1
07a134ce-bb9a-11e8-b2b9-ac1f6b6435d0,4,0
611add1e-bbb0-11e8-b2ba-ac1f6b6435d0,1 25,0
ac5f1ca8-bbac-11e8-b2ba-ac1f6b6435d0,21 13,0
7bca5202-bbb0-11e8-b2ba-ac1f6b6435d0,0 13,0
31536_1549_B3_2,12,1
50cabb36-bbc5-11e8-b2bc-ac1f6b6435d0,0 25,0
3e91aa80-bbc8-11e8-b2bc-ac1f6b6435d0,0 23 25,0
13b011fe-bb9a-11e8-b2b9-ac1f6b6435d0,0 22,0
58252_1772_E9_6,0 16 5,1
663a55b6-bbc1-11e8-b2bb-ac1f6b6435d0,0 2,0
65844462-bbbf-11e8-b2ba-ac1f6b6435d0,5 0,0
0b2d1d7e-bba4-11e8-b2b9-ac1f6b6435d0,0,0
d80439ea-bbb3-11e8-b2ba-ac1f6b6435d0,0 23 2,0
09dc84d4-bbb6-11e8-b2ba-ac1f6b6435d0,0 7,0
f76399d2-bbc9-11e8-b2bc-ac1f6b6435d0,21,0
35121_376_D5_1,22,1
01b500a4-bb9a-11e8-b2b9-ac1f6b6435d0,0 4 1 2,0
226882e6-bba2-11e8-b2b9-ac1f6b6435d0,0 25,0
3146_31_D5_2,0 14,1
23448_277_E5_2,14,1
77723_1605_H9_2,6,1
75240_1735_H6_1,6,1
71902_1436_E6_1,6,1
ff04f40e-bb9e-11e8-b2b9-ac1f6b6435d0,21,0
c0c3760c-bbad-11e8-b2ba-ac1f6b6435d0,0 26,0
5a19b37a-bba9-11e8-b2ba-ac1f6b6435d0,23,0
a6a0b49a-bbbe-11e8-b2ba-ac1f6b6435d0,14 2,0
54087_861_A1_1,6 25 2,1
f547a8de-bba4-11e8-b2ba-ac1f6b6435d0,25 7,0
260e4598-bbac-11e8-b2ba-ac1f6b6435d0,21 25,0
be6aaefa-bbc3-11e8-b2bc-ac1f6b6435d0,5 14,0
3b0e1d28-bbb7-11e8-b2ba-ac1f6b6435d0,0 7,0
a92786f4-bbae-11e8-b2ba-ac1f6b6435d0,25 7,0
63754cb4-bbad-11e8-b2ba-ac1f6b6435d0,25,0
4a47f726-bbb9-11e8-b2ba-ac1f6b6435d0,14,0
ffed4430-bbac-11e8-b2ba-ac1f6b6435d0,21,0
37287_632_A4_2,6,1
6725daf2-bbaa-11e8-b2ba-ac1f6b6435d0,0 25,0
c3ae7d34-bbb8-11e8-b2ba-ac1f6b6435d0,14 0 16,0
6c2c33f4-bb99-11e8-b2b9-ac1f6b6435d0,18,0
7eec9ad6-bbc8-11e8-b2bc-ac1f6b6435d0,0 7,0
2ac38132-bbae-11e8-b2ba-ac1f6b6435d0,0 7,0
38497_452_F2_2,21 14 25,1
0f8073d6-bba8-11e8-b2ba-ac1f6b6435d0,21,0
13371_104_E8_1,0 18,1
36347_1503_E9_11,11 2,1
4107_43_B2_1,6 25,1
e6af524a-bbb3-11e8-b2ba-ac1f6b6435d0,0 7,0
0eedcdca-bb9d-11e8-b2b9-ac1f6b6435d0,21,0
4136_35_D10_1,6 25,1
79e393f0-bbb4-11e8-b2ba-ac1f6b6435d0,4,0
31871_1549_A3_2,14,1
67a73cbe-bbc8-11e8-b2bc-ac1f6b6435d0,25,0
53771406-bbc0-11e8-b2bb-ac1f6b6435d0,18,0
3fa2e766-bbbb-11e8-b2ba-ac1f6b6435d0,21 12,0
44140_754_H1_3,11,1
ac26ff46-bba5-11e8-b2ba-ac1f6b6435d0,11,0
2eaa0e5e-bbab-11e8-b2ba-ac1f6b6435d0,5 25,0
31df2676-bbbb-11e8-b2ba-ac1f6b6435d0,3 25,0
59796e1e-bbbe-11e8-b2ba-ac1f6b6435d0,0 21 7,0
0bac09e6-bb9e-11e8-b2b9-ac1f6b6435d0,21 25,0
52645_819_F11_2,21 13,1
36cc48f4-bbba-11e8-b2ba-ac1f6b6435d0,21,0
31345b46-bbb7-11e8-b2ba-ac1f6b6435d0,21 25,0
45064_1125_G7_7,6,1
986a857c-bba5-11e8-b2ba-ac1f6b6435d0,23 2,0
39720_411_H10_3,21 12,1
fb7902ec-bbbe-11e8-b2ba-ac1f6b6435d0,0,0
415c0310-bb9a-11e8-b2b9-ac1f6b6435d0,0 19,0
cc736580-bbb1-11e8-b2ba-ac1f6b6435d0,3,0
b94a3350-bbbe-11e8-b2ba-ac1f6b6435d0,11,0
76405_1694_B4_8_cr57d004bc95bc1,6,1
bda35858-bba2-11e8-b2b9-ac1f6b6435d0,0 12,0
bfc08e8e-bbc6-11e8-b2bc-ac1f6b6435d0,0 2,0
8d5a986a-bbc4-11e8-b2bc-ac1f6b6435d0,25,0
36828_406_G4_1,0 11,1
6400ef88-bbb4-11e8-b2ba-ac1f6b6435d0,1,0
a8822928-bbc9-11e8-b2bc-ac1f6b6435d0,0 14,0
50060_863_D3_3,11,1
a763d18e-bb9e-11e8-b2b9-ac1f6b6435d0,23,0
8191829e-bbad-11e8-b2ba-ac1f6b6435d0,0 6 25,0
66960_1518_C8_1,18,1
cd1ffdc2-bba7-11e8-b2ba-ac1f6b6435d0,2 8,0
3581241a-bbc4-11e8-b2bc-ac1f6b6435d0,0 3,0
55cceec6-bbb9-11e8-b2ba-ac1f6b6435d0,0 11,0
22985df2-bb9f-11e8-b2b9-ac1f6b6435d0,0 1,0
67837_1323_B9_1,12,1
7d2a77ea-bbbe-11e8-b2ba-ac1f6b6435d0,0 14,0
1510fd74-bbbd-11e8-b2ba-ac1f6b6435d0,0,0
37ec1998-bbbb-11e8-b2ba-ac1f6b6435d0,6 1,0
34678_596_B5_2,6,1
1a06cc6a-bbb2-11e8-b2ba-ac1f6b6435d0,21 25,0
21248_148_C3_1,27 18,1
79174864-bba9-11e8-b2ba-ac1f6b6435d0,0 25,0
e8227476-bbb4-11e8-b2ba-ac1f6b6435d0,0 2 25,0
8810d718-bb9a-11e8-b2b9-ac1f6b6435d0,19 22 25,0
7d24862a-bb99-11e8-b2b9-ac1f6b6435d0,11,0
78881e44-bbbf-11e8-b2bb-ac1f6b6435d0,0 1,0
7e015bd6-bbc1-11e8-b2bb-ac1f6b6435d0,0 2 25,0
51791_1130_E2_1,12 25,1
43641e4a-bbbd-11e8-b2ba-ac1f6b6435d0,5 25,0
dd24dd1e-bbac-11e8-b2ba-ac1f6b6435d0,0 21,0
315fe6f4-bba7-11e8-b2ba-ac1f6b6435d0,5 25,0
72803_1350_D9_2,6,1
1e6f7fb8-bbad-11e8-b2ba-ac1f6b6435d0,26,0
48559_727_G11_2,22,1
6b9df9c0-bbc3-11e8-b2bc-ac1f6b6435d0,19,0
50731cb2-bbb8-11e8-b2ba-ac1f6b6435d0,25,0
67444_1754_H2_32,0 26,1
8d4ac636-bbc6-11e8-b2bc-ac1f6b6435d0,13,0
7ef5267c-bbbb-11e8-b2ba-ac1f6b6435d0,0 2 25,0
72643208-bbc1-11e8-b2bb-ac1f6b6435d0,11,0
f92afe32-bbbe-11e8-b2ba-ac1f6b6435d0,6,0
2302f7e6-bbb0-11e8-b2ba-ac1f6b6435d0,0 2,0
e05ed674-bb9d-11e8-b2b9-ac1f6b6435d0,18,0
6fe9e940-bbb3-11e8-b2ba-ac1f6b6435d0,0 2,0
42159_591_H7_1,11,1
a569bc64-bbbb-11e8-b2ba-ac1f6b6435d0,23 25,0
e94b6bfc-bbc6-11e8-b2bc-ac1f6b6435d0,21,0
6982c3ce-bb9f-11e8-b2b9-ac1f6b6435d0,0 1,0
7452981a-bba4-11e8-b2b9-ac1f6b6435d0,0,0
19096_248_D1_2,4 16 25,1
20871ff8-bbc2-11e8-b2bb-ac1f6b6435d0,2 18,0
fadaf4b2-bbaf-11e8-b2ba-ac1f6b6435d0,0 2 25,0
62602_1163_H11_1,0 20,1
37710424-bb9d-11e8-b2b9-ac1f6b6435d0,0,0
e1a351be-bbc4-11e8-b2bc-ac1f6b6435d0,0 13 7,0
0811cd98-bbad-11e8-b2ba-ac1f6b6435d0,0 20,0
468e866e-bbbd-11e8-b2ba-ac1f6b6435d0,21 25,0
e85de68a-bb9d-11e8-b2b9-ac1f6b6435d0,5 0,0
7abdf9de-bbb2-11e8-b2ba-ac1f6b6435d0,25 18,0
55db7b40-bba4-11e8-b2b9-ac1f6b6435d0,7,0
6d56c480-bb9c-11e8-b2b9-ac1f6b6435d0,5,0
11311_89_G2_1,6 25,1
5c6c04ba-bba5-11e8-b2ba-ac1f6b6435d0,13,0
1909_3_H2_2,21 6,1
ed32eab6-bbb6-11e8-b2ba-ac1f6b6435d0,0 2,0
7256_1207_B10_4,12,1
7c8dba36-bbc8-11e8-b2bc-ac1f6b6435d0,14,0
63447ef6-bbb0-11e8-b2ba-ac1f6b6435d0,5,0
6a6b54e0-bb9f-11e8-b2b9-ac1f6b6435d0,0,0
6a2c563e-bbb6-11e8-b2ba-ac1f6b6435d0,18,0
6fbbc936-bba7-11e8-b2ba-ac1f6b6435d0,0 2 25,0
04494456-bbb3-11e8-b2ba-ac1f6b6435d0,0,0
58c208c6-bbc5-11e8-b2bc-ac1f6b6435d0,0 25,0
8654ce62-bbc6-11e8-b2bc-ac1f6b6435d0,5 0 25,0
5307bec2-bbc9-11e8-b2bc-ac1f6b6435d0,7,0
73987_1748_E6_26_cr5805fcf24e80a,11,1
4807ea0e-bbad-11e8-b2ba-ac1f6b6435d0,0 1 23,0
ed478b3a-bbaa-11e8-b2ba-ac1f6b6435d0,2,0
9e4a1ef8-bba0-11e8-b2b9-ac1f6b6435d0,26,0
2f85d944-bba5-11e8-b2ba-ac1f6b6435d0,0 25,0
09324bd2-bba1-11e8-b2b9-ac1f6b6435d0,7,0
93d85e2e-bb9d-11e8-b2b9-ac1f6b6435d0,5,0
37914_423_D3_1,12,1
b845cb76-bbba-11e8-b2ba-ac1f6b6435d0,0 2 25,0
d896dd28-bbad-11e8-b2ba-ac1f6b6435d0,5,0
68172_1318_A10_4,21 12,1
7d3d4462-bba3-11e8-b2b9-ac1f6b6435d0,25,0
1ed35b5a-bb9e-11e8-b2b9-ac1f6b6435d0,7,0
50783_716_F11_3,22 24,1
cd73b1ce-bbac-11e8-b2ba-ac1f6b6435d0,11,0
4c7d14fc-bbbb-11e8-b2ba-ac1f6b6435d0,0 2,0
8927_47_A3_1,6,1
62ab237a-bba9-11e8-b2ba-ac1f6b6435d0,23,0
16669_131_H6_1,0 21 22,1
3457c596-bbb8-11e8-b2ba-ac1f6b6435d0,23,0
3f35deba-bbbf-11e8-b2ba-ac1f6b6435d0,21,0
7f8353f8-bbbf-11e8-b2bb-ac1f6b6435d0,7,0
20965_178_C10_1,4 25 18,1
7e02c046-bbaa-11e8-b2ba-ac1f6b6435d0,0 23,0
b87b6182-bbba-11e8-b2ba-ac1f6b6435d0,21,0
60f26c1e-bba4-11e8-b2b9-ac1f6b6435d0,0 2,0
7d5a2e16-bba2-11e8-b2b9-ac1f6b6435d0,0 25,0
4ba0ecb6-bba7-11e8-b2ba-ac1f6b6435d0,0 19 25,0
ddd137a8-bbc5-11e8-b2bc-ac1f6b6435d0,7,0
2f7630da-bbbd-11e8-b2ba-ac1f6b6435d0,21,0
87238c8e-bbc1-11e8-b2bb-ac1f6b6435d0,3,0
19728_182_D2_4,11 24,1
6e041f16-bbc6-11e8-b2bc-ac1f6b6435d0,0 2,0
e3328044-bbac-11e8-b2ba-ac1f6b6435d0,0 18,0
a1a8a3f0-bbad-11e8-b2ba-ac1f6b6435d0,0 26,0
320f15a0-bba4-11e8-b2b9-ac1f6b6435d0,0 3 7,0
1edf0d4a-bba5-11e8-b2ba-ac1f6b6435d0,23,0
fda31764-bbab-11e8-b2ba-ac1f6b6435d0,5 0,0
2acb9048-bbc7-11e8-b2bc-ac1f6b6435d0,26 25,0
1d834b28-bbbe-11e8-b2ba-ac1f6b6435d0,6,0
9b02669e-bba8-11e8-b2ba-ac1f6b6435d0,23,0
76494604-bbaf-11e8-b2ba-ac1f6b6435d0,0 21 2 25,0
8cb3fafa-bbab-11e8-b2ba-ac1f6b6435d0,14,0
5fa0a49e-bba3-11e8-b2b9-ac1f6b6435d0,23,0
45a9cb34-bbb1-11e8-b2ba-ac1f6b6435d0,12,0
32027b56-bbc7-11e8-b2bc-ac1f6b6435d0,0 21 25,0
640c7ed6-bbb2-11e8-b2ba-ac1f6b6435d0,0 2,0
dda15e7a-bbbb-11e8-b2ba-ac1f6b6435d0,0 1,0
130f7194-bbc3-11e8-b2bc-ac1f6b6435d0,0 2,0
21125_180_A9_1,6,1
61b70030-bbc5-11e8-b2bc-ac1f6b6435d0,5,0
855ecc82-bbc2-11e8-b2bb-ac1f6b6435d0,0 1,0
9417fccc-bbc1-11e8-b2bb-ac1f6b6435d0,21 12 4,0
15306_1386_F9_1,11,1
8f3ceec0-bbc5-11e8-b2bc-ac1f6b6435d0,0 25,0
8024a744-bbab-11e8-b2ba-ac1f6b6435d0,3 16 25,0
fcf8ae96-bbb5-11e8-b2ba-ac1f6b6435d0,5,0
b9c0ca90-bbac-11e8-b2ba-ac1f6b6435d0,0 23,0
0067cae4-bb9d-11e8-b2b9-ac1f6b6435d0,0,0
ddc157ca-bbca-11e8-b2bc-ac1f6b6435d0,21,0
accb4fa4-bbbb-11e8-b2ba-ac1f6b6435d0,0 25,0
0719304a-bbc9-11e8-b2bc-ac1f6b6435d0,5 0,0
63683_1156_C1_5,0 20,1
79babd56-bbc6-11e8-b2bc-ac1f6b6435d0,2 16 25,0
ae7bb20c-bbc6-11e8-b2bc-ac1f6b6435d0,7,0
369d9cce-bb9d-11e8-b2b9-ac1f6b6435d0,7,0
31770_900_D8_2,4 13,1
30411_322_C8_1,0 21 22,1
8f5ee402-bbb2-11e8-b2ba-ac1f6b6435d0,14,0
51136_1743_E1_13_cr57fe19e61fab6,14,1
6cf25a72-bb9c-11e8-b2b9-ac1f6b6435d0,0,0
cc2cba74-bbbe-11e8-b2ba-ac1f6b6435d0,12,0
12077_1659_H5_12,5 6,1
76182_1708_E3_28_cr57eaba662b07c,21 13,1
833ca40e-bbc9-11e8-b2bc-ac1f6b6435d0,3,0
d94577ca-bba3-11e8-b2b9-ac1f6b6435d0,7,0
f80b5238-bba8-11e8-b2ba-ac1f6b6435d0,7,0
6057d35c-bb9f-11e8-b2b9-ac1f6b6435d0,0 21 25,0
43926_727_B2_1,19 14,1
8e7c2d9c-bb99-11e8-b2b9-ac1f6b6435d0,0,0
a66fd05c-bbb7-11e8-b2ba-ac1f6b6435d0,25,0
0e2b2eae-bbbc-11e8-b2ba-ac1f6b6435d0,3 25,0
7e66a642-bba5-11e8-b2ba-ac1f6b6435d0,3 23,0
e72c872e-bbc7-11e8-b2bc-ac1f6b6435d0,0,0
280f88c2-bba5-11e8-b2ba-ac1f6b6435d0,0,0
73c0fb62-bbb8-11e8-b2ba-ac1f6b6435d0,3,0
5dd1b5d4-bba5-11e8-b2ba-ac1f6b6435d0,0 22 25 18,0
8794ff1e-bbc5-11e8-b2bc-ac1f6b6435d0,0 23,0
fb49c212-bbc2-11e8-b2bc-ac1f6b6435d0,6,0
4eae663a-bbad-11e8-b2ba-ac1f6b6435d0,5,0
ec72c8da-bbc5-11e8-b2bc-ac1f6b6435d0,25,0
c26302c0-bbc1-11e8-b2bb-ac1f6b6435d0,0 25,0
29330_1466_C5_3,5 26,1
4da685d4-bb9d-11e8-b2b9-ac1f6b6435d0,0,0
908d3332-bbb3-11e8-b2ba-ac1f6b6435d0,14 2,0
49231_757_A4_4,3 8,1
41cdc6dc-bbca-11e8-b2bc-ac1f6b6435d0,0,0
d25305ec-bbba-11e8-b2ba-ac1f6b6435d0,2,0
b1ceb10a-bba5-11e8-b2ba-ac1f6b6435d0,0,0
26d10e94-bbbf-11e8-b2ba-ac1f6b6435d0,3,0
5778fd2c-bbab-11e8-b2ba-ac1f6b6435d0,17 16 18,0
bfee3b8a-bbae-11e8-b2ba-ac1f6b6435d0,0 2,0
46eaa1a0-bba0-11e8-b2b9-ac1f6b6435d0,2,0
b2937b7e-bbc4-11e8-b2bc-ac1f6b6435d0,23 25,0
d40f3fd8-bba4-11e8-b2ba-ac1f6b6435d0,0 21,0
f0e29e2c-bbb1-11e8-b2ba-ac1f6b6435d0,23,0
65319b2e-bbae-11e8-b2ba-ac1f6b6435d0,22,0
d14a2772-bbbd-11e8-b2ba-ac1f6b6435d0,0,0
75622_1740_F11_62,21 6,1
60339_1482_E8_2,12,1
261e444a-bbaa-11e8-b2ba-ac1f6b6435d0,0 16 25,0
25f1ec06-bb9b-11e8-b2b9-ac1f6b6435d0,21 4 7,0
00ca1a3a-bbc7-11e8-b2bc-ac1f6b6435d0,23,0
46768_732_G4_2,0 22 2,1
65313_1413_B7_4,25 18,1
753b319e-bb9d-11e8-b2b9-ac1f6b6435d0,0 25,0
cdf3397a-bbbc-11e8-b2ba-ac1f6b6435d0,11,0
2f9afe9a-bbc4-11e8-b2bc-ac1f6b6435d0,0 11,0
2befbf82-bbc0-11e8-b2bb-ac1f6b6435d0,23,0
2651_35_C9_1,6 25,1
82ee644c-bbab-11e8-b2ba-ac1f6b6435d0,25,0
60392_1308_B12_5,3 6,1
47acf538-bbbf-11e8-b2ba-ac1f6b6435d0,11,0
39596ce6-bba6-11e8-b2ba-ac1f6b6435d0,21,0
c1fd7eb0-bbca-11e8-b2bc-ac1f6b6435d0,14 4 16,0
8c6223b2-bbbd-11e8-b2ba-ac1f6b6435d0,21 1 25,0
9854c01e-bbb1-11e8-b2ba-ac1f6b6435d0,0 7,0
11082_1784_A4_1,0 16 17,1
b880fc04-bbc5-11e8-b2bc-ac1f6b6435d0,25,0
f6e17e3e-bba6-11e8-b2ba-ac1f6b6435d0,7,0
97915e76-bba2-11e8-b2b9-ac1f6b6435d0,0 2 7,0
b2529bb4-bbc8-11e8-b2bc-ac1f6b6435d0,0 25,0
1e8cf99c-bbaf-11e8-b2ba-ac1f6b6435d0,14,0
829b65fa-bba9-11e8-b2ba-ac1f6b6435d0,22,0
39bbe67a-bbae-11e8-b2ba-ac1f6b6435d0,0,0
a8d83de0-bbb5-11e8-b2ba-ac1f6b6435d0,23 25,0
5a61d9f0-bbab-11e8-b2ba-ac1f6b6435d0,7,0
55872_1027_B1_1,21 22 12,1
51482_1752_E4_8_cr5804e02104fd7,0 26 25,1
71459_1469_E11_1,6,1
63534_1236_C4_3,13 25,1
98d01c9c-bbc4-11e8-b2bc-ac1f6b6435d0,21,0
7ecc5520-bbb2-11e8-b2ba-ac1f6b6435d0,21 13 25,0
40234_418_A11_2,14,1
5c4f35ac-bbc2-11e8-b2bb-ac1f6b6435d0,0 7,0
7a3443c6-bbc9-11e8-b2bc-ac1f6b6435d0,22,0
5731f4c2-bbba-11e8-b2ba-ac1f6b6435d0,21 13,0
c6f8a05c-bbca-11e8-b2bc-ac1f6b6435d0,0 1 2,0
2465_1383_C2_3,11,1
69697_1382_A10_2,0 12,1
5939e29c-bbc0-11e8-b2bb-ac1f6b6435d0,0 18,0
38843_517_E12_3,0 13 25,1
4a5614c8-bbb4-11e8-b2ba-ac1f6b6435d0,5 0,0
76257_1744_F6_32,5 22,1
3184e928-bbb0-11e8-b2ba-ac1f6b6435d0,5 0 23 2,0
8916210e-bb9f-11e8-b2b9-ac1f6b6435d0,0 18,0
cec09dda-bbac-11e8-b2ba-ac1f6b6435d0,0 20,0
51294_884_G12_3,0 14 25 2,1
29350_320_G1_1,11 25,1
afda66fa-bba0-11e8-b2b9-ac1f6b6435d0,5 18,0
71523_1441_B2_1,11,1
c5efa842-bbaa-11e8-b2ba-ac1f6b6435d0,0 2,0
72220_1359_A10_3,21 22,1
35589_390_D10_1,11 25,1
cecdc090-bba3-11e8-b2b9-ac1f6b6435d0,11,0
57016_1026_F4_6,16 14,1
46105_1748_A2_21_cr5805d9ab2c35a,5 11 22,1
1d7aa1c8-bbad-11e8-b2ba-ac1f6b6435d0,0,0
2dd9907c-bbb4-11e8-b2ba-ac1f6b6435d0,25,0
0881079a-bbbb-11e8-b2ba-ac1f6b6435d0,7,0
4055_92_C9_2,6,1
b8edebe0-bbb4-11e8-b2ba-ac1f6b6435d0,7,0
2afdaeb0-bbb4-11e8-b2ba-ac1f6b6435d0,5,0
da6c059e-bbc4-11e8-b2bc-ac1f6b6435d0,2 6 25,0
e513a4d4-bbb5-11e8-b2ba-ac1f6b6435d0,7,0
30747832-bba6-11e8-b2ba-ac1f6b6435d0,7,0
8455d088-bbc7-11e8-b2bc-ac1f6b6435d0,21,0
6fc6fe44-bbc2-11e8-b2bb-ac1f6b6435d0,0,0
10225_931_C10_4,6 7,1
616f8d72-bb9d-11e8-b2b9-ac1f6b6435d0,21 25,0
10911_1001_B8_1,6,1
c93bcf2c-bbc2-11e8-b2bc-ac1f6b6435d0,5 21,0
d2b0a0f2-bbbb-11e8-b2ba-ac1f6b6435d0,0,0
1878d342-bbae-11e8-b2ba-ac1f6b6435d0,7,0
98e757f6-bbbd-11e8-b2ba-ac1f6b6435d0,25,0
90f199ce-bbb0-11e8-b2ba-ac1f6b6435d0,16 25,0
ee366628-bba1-11e8-b2b9-ac1f6b6435d0,19,0
b8f44fce-bb9d-11e8-b2b9-ac1f6b6435d0,11,0
145b6ff2-bbc9-11e8-b2bc-ac1f6b6435d0,0 25,0
3231ea0e-bbad-11e8-b2ba-ac1f6b6435d0,5 0 25,0
c43865f4-bbc6-11e8-b2bc-ac1f6b6435d0,21,0
22637_626_D7_6,21 25 12,1
dba2fe4a-bba1-11e8-b2b9-ac1f6b6435d0,0 23,0
1c1e8886-bbbb-11e8-b2ba-ac1f6b6435d0,0 19,0
88b4397e-bba6-11e8-b2ba-ac1f6b6435d0,0,0
bae91d88-bba6-11e8-b2ba-ac1f6b6435d0,25,0
813_39_C2_2,11 25,1
36273a14-bb9f-11e8-b2b9-ac1f6b6435d0,3 25,0
54268280-bb9b-11e8-b2b9-ac1f6b6435d0,0 2,0
5dc80f46-bbc0-11e8-b2bb-ac1f6b6435d0,0 2,0
50165_742_E8_1,6 25 2,1
